event,time
frislag srius z6,0:34:54
passning lång sirius z2,0:35:13
bolltapp passförösk sirius z1,0:35:24
inslag vänersborg z1,0:35:29
passning lång vänersborg z6,0:35:39
närkamp sirius z6,0:35:44
skott räddming sirius z2,0:36:16
skottyp utifrån sirius z2,0:36:22
utkast vänersborg z7,0:36:27
närkamp sirius z7,0:36:30
passning lång sirius z5,0:36:41
närkamp vänersborg z5,0:36:46
frislag vänersborg z4,0:37:01
utkast sirius z4,0:37:16
frislag sirius z4,0:37:28
passning lång sirius z2,0:37:38
närkamp vänersboirg z2,0:37:45
närkamp sirius z5,0:37:49
passning straffområde sirius z2,0:38:03
boll sriuus z1,0:38:08
utkast vänersborg z3,0:38:23
bolltapp tappad vänersboirg z6,0:38:35
näkamp z2 vänersborg ,0:38:44
inslag sriuus z4,0:38:57
passning lång sirius z5,0:39:08
boll sirius ,0:39:16
passning lång sirius z2,0:39:21
utkast vänersborg z8,0:39:32
närkamp sirius z8,0:39:43
närkamp vänersborg z6,0:39:49
passning straffområde vänersborg ,0:39:54
noll srius ,0:39:59
hörna sirius z3,0:40:14
skott räddning sirius z2,0:40:47
resning vänersborg z2,0:40:55
utkast sirius z6,0:40:58
passning lång sirius z2,0:41:05
närkamp vänersborg z2,0:41:12
utvisning sirius 10,0:41:19
frislag vänersborg z4,0:41:56
passning lång vänersborg z8,0:42:03
utkast sirius z4,0:42:16
passning lång sirius z2,0:42:23
närkamp änersborg z3,0:42:29
inslag vänersborg ,0:42:41
passning lång vänersborg z8,0:42:47
närkamp sirius z8,0:42:50
bolltapp passförösk sirius z5,0:43:00
frislag vänersborg z6,0:43:06
resning sirius ,0:43:30
boll sirius z7,0:43:36
närkamp vänersborg z6,0:43:45
närkamp sirius z5,0:43:57
skott utanför sirius z2,0:44:09
skottyp centralt sirius z2,0:44:15
utkast vänersborg z4,0:44:37
närkamp sirius z4,0:44:48
boll vänersborg z5,0:44:59
närkamp sirius z5,0:45:14
närkamp vänersborg z5,0:45:19
frislag vänersborg z5,0:45:25
passning lång vänersborg z8,0:46:01
boll sirius z8,0:46:04
boll vänersborg z6,0:46:11
frislag sirius z8,0:46:20
stop,0:46:29
