event,time
frislag edsbyn z7,0:33:29
närkamp sirius z7,0:33:46
frislag sirius z7,0:33:51
närkamp edsbyn z6,0:34:14
frislag edsbyn z6,0:34:22
brytning sirius z8,0:34:35
närkamp sirius z5,0:34:42
mål sirius lång z2,0:34:52
skottyp utifrån sirius z2,0:34:56
avslag edsbyn z5,0:35:09
brytning sirius z5,0:35:37
närkamp edsbyn z2,0:35:47
bolltapp passförsök edsbyn z6,0:35:55
närkamp z6 sirius ,0:36:01
passning lång sirius z2,0:36:30
boll edsbyn z2,0:36:38
insalg sirius z7,0:36:47
närkamp edsbyn z5,0:37:21
närkamp sirius z5,0:37:25
frislag sriius z5,0:37:27
passning straffområde sirius z2,0:37:45
rensning edsbyn ,0:37:53
inslag sirius z6,0:37:56
närkamp edsbyn z1,0:38:10
närkamp edsbyn z8,0:38:38
n,0:39:05
del,0:39:07
närkamp sirius z5,0:39:10
bolltapp passförösk sirius z2,0:39:20
utkast edsbyn z2,0:39:23
n,0:39:26
del,0:39:32
passning straffområde sirius z2,0:40:02
rensning edsbyn z2,0:40:10
inslag sirius z6,0:40:15
frislag sirius z2,0:40:25
skott räddning sirius z2 ,0:40:34
skottyp utifrån sirius z2,0:40:39
utkast edsbyn ,0:40:45
inslag edsbyn z6,0:40:49
närkamp sirius z5,0:41:20
närkamp edsbyn z1,0:41:28
närkamp sirisu z4,0:41:36
inslag edsbyn z4,0:41:43
hörna edsbyn z9,0:41:57
edsbyn z8 skott täckt ,0:42:20
skottyp fast edsbyn z8,0:42:25
utkast sirius z8,0:42:31
närkamp edsbyn z2,0:42:35
näkamp sirius z6,0:42:40
utvisning edsbyn z2,0:42:56
frislag sirius z2 ,0:43:15
närkamp edsbyn z3,0:43:23
närkammp edsbyn z6,0:43:31
utvisning sirius 10 ,0:43:57
frislag edsbyn z6,0:44:25
bolltapp passförösk edsbyn z6,0:44:32
skott utanför sirius z2,0:44:59
skottyp utifrån sriius z2,0:45:04
utkast edsbyn z2,0:45:07
frislag sirius z5,0:45:11
passnign straffområde sirius z2,0:45:25
offside sirius z2,0:45:28
boll edsbyn z2,0:45:36
närkamp edsbyn z4,0:45:45
frislag edsbyn z8,0:45:54
passning lång edsbyn z8,0:46:33
skott räddning edsbtn z8,0:46:38
skottyp friställande edsbyn z8,0:46:47
skott räddning edsbyn z8,0:46:52
skottyp retur edsybyn z8,0:47:01
hörna edsbyn z7,0:47:05
stop ,0:47:07
stop,0:47:09
