event,time
närkamp sirius z8,0:33:08
frislag sirius z4,0:33:11
frislag sirius z6,0:33:34
rensning sirius ,0:33:54
hörna edsbyn z9,0:34:02
del,0:34:10
skott täckt edsbyn z8,0:34:18
skottyp edsbyn utofrån z8,0:34:23
hörna edsbyn z7,0:34:26
skott edsbyn täckt z8,0:34:31
skottyp fast edsbyn z8,0:34:34
resning siruus ,0:34:37
passning straffområde edsbyn z8,0:34:50
sirius nrkamp ,0:34:53
frislag sirius z3,0:35:01
skott täckt sirius z3,0:35:25
skottyp fast sirius z4,0:35:28
del,0:35:33
skottyp fast sirius z3,0:35:34
inslag edsbyn z6,0:35:45
närkamp edsbyn z4,0:35:54
skott räddning edsbyn z8,0:36:07
skottyp dribbling edsbyn z8,0:36:12
hörna edsbyn z9,0:36:18
edsbyn z8 skott utanför ,0:36:33
edsbyn skottyp fast z8,0:36:40
skott räddnign edsbyn z8,0:36:46
skottyp retur edsbyn z8,0:36:51
resning sirius z5,0:36:54
utkast sirius z5,0:37:04
boll edsbyn z5,0:37:09
närkamp sirius z8,0:37:24
rensning sirius z5,0:37:29
passnign straffområde edsbyn z8,0:37:46
boll edsbyn ,0:37:50
närkamp sirius z9,0:38:04
närkamp sirius z4,0:38:13
del,0:38:17
närkamp sirius z6,0:38:20
närkamp edsbyn z6,0:38:34
mål edsbyn lång z5,0:38:49
skottyp edsbyn utifrån z5,0:38:56
avslag sirius z5,0:39:01
närkamp sirisu z6,0:39:13
närkamp edsbyn z,0:39:24
del,0:39:28
närkamp edsbyn z3,0:39:31
närkamp siirisu z5,0:39:40
skott täckt sirius z2,0:39:53
skottyp centralt siirus z2,0:40:03
boll edsbyn ,0:40:08
närkamp sirius z8,0:40:16
närkamp edsbyn z5,0:40:24
fruskag edsbyn z5,0:40:28
skott räddning edsbyn z9,0:40:39
skottyp utifrån edsbyn z9,0:40:44
hörna edsbyn z9,0:40:46
edsbyn z8 skott utanför ,0:41:10
skottyp fast edsbyn z8,0:41:14
skott utanför edsbyn z8,0:41:18
skottyp edsbyn retur z8,0:41:23
utkast sirius z5,0:41:27
timeout sirius ,0:41:33
boll edsbyn,0:43:10
närkamp edsbyn z7,0:43:22
del,0:43:24
närkamp edsbyn z9,0:43:25
frislag edsbyn z7,0:43:33
passning straffområde edsbyn z8,0:43:44
skott räddning edsbyn z8,0:43:49
skottyp inlägg edsbyn z8,0:43:54
hörna edsbyn z7,0:43:57
skott edsbyn z8 räddning ,0:44:06
skottyp fast edsbyn z8,0:44:10
utkast sirius z9,0:44:18
inslag sirius z9,0:44:23
passning lång sirius z8,0:44:31
närkamp sirius z5,0:44:34
närkamp sirius z2,0:44:47
hörna sirius z1,0:44:54
sirius z2 skott utanför,0:45:20
skottyp fast sirius z2,0:45:25
utkast edsbyn ,0:45:39
nöärkamp edsbyn z5,0:45:23
passnign straffområde eedsbyn z8,0:45:31
skott edsbyn räddning z8,0:45:36
skottyp centralt edsbyn z8,0:45:41
närkamp sirius z7,0:45:52
resning sirius ,0:45:55
boll edsbyn ,0:45:58
utkast sirius z5,0:46:22
närkamp edsbyn z5,0:46:28
passning staffområde edsbyn z8,0:46:49
boll edsbyn z9,0:46:57
närkamp sriius z9,0:47:11
n,0:47:14
del,0:47:15
närkamp edsbyn z6,0:47:20
inslag edsbyn z6,0:47:26
utkast sirius z5,0:47:45
närkamp srisu z5,0:47:55
närkamp edsbyn z2,0:48:00
utkast sirius z5,0:48:22
närkamp sirius z5,0:48:36
frislag sirius z5,0:48:40
närkamp edsbyn z3,0:49:05
stop,0:49:06
