event,time
boll edsbyn ,0:26:17
närkamp z4 edsbyn ,0:26:30
närkamp sirius z7,0:26:36
frislag sirius z4,0:26:54
närkamp edsbyn z2,0:27:15
utkast edsbyn z3,0:27:19
frislag edsbyn z6,0:27:29
skott räddning edsbyn z8,0:27:48
skottyp centralt edsbyn z8,0:27:56
utkast sirius z7,0:28:01
frislag sirius z3,0:28:35
brytning edsbyn z3,0:28:56
närkamp sirius z8,0:29:03
boll edsbyn z8,0:29:11
tineout sirius ,0:29:14
boll sirius ,0:30:51
närkamp edsbyn z4,0:31:23
frislag sirius z5,0:31:34
närkamp edsbyn ,0:32:04
de,0:32:06
del,0:32:07
utkast edsbyn z3,0:32:12
närkamp sirius z6,0:32:34
utkast edsbyn ,0:32:58
offside edsbyn z4,0:33:12
boll sirius ,0:33:16
utkast edsbyn ,0:33:28
brytning sriius z4,0:33:36
skott räddning sirius z2,0:33:53
skottyp centralt sirius z2,0:33:57
boll edsbyn ,0:34:01
frislag edbsyn z6,0:34:05
närkamp sirius z5,0:34:13
närkamp edsbyn z3,0:34:23
utvisning sirius 10,0:34:50
frislag edsbyn ,0:35:19
närkamp sirius ,0:35:29
frislag edsbyn z4,0:35:44
passnign straffområde edsbyn z8,0:36:01
mål straffområde edsbyn z8,0:36:07
skottyp inlägg edsbyn z8,0:36:11
avslag sirius z5,0:36:26
frislag sirius z5,0:36:45
närkamp edbsyn z3,0:37:00
frislag edsbyn z3,0:37:03
skott utanför edsbyn ,0:37:36
skottyp edsbyn utifrån z8,0:37:43
utkast sirius ,0:37:45
bolltapp passförösk sirius z1,0:38:25
utkast edsbyn ,0:38:28
närkamp siirus z6,0:39:05
närkamp edsbyn z2,0:39:15
rensning edsbyn ,0:39:18
boll sirius ,0:39:22
passning straffområde sirius z2,0:39:52
skott räddnign sirius z2,0:39:56
skottyp inlägg z2 sirius ,0:40:00
utkast edsbyn ,0:40:03
boll sirius ,0:40:10
frislag sirius z1,0:40:37
närkamp edsbyn z3,0:41:13
bolltapp tappad edsbyn z5,0:41:25
sirius frislag z1,0:41:48
utkast edsbyn z3,0:42:14
passing lång edsbyn ,0:42:25
närkamp sriius z5,0:42:27
frislag sirius z4,0:42:30
närkamp edsbyn z4,0:42:39
passnign straffomårde edsbyn z8,0:42:53
hörna edsbyn z9,0:42:58
mål edsbyn fast z8,0:43:42
skottyp fast edsbyn z8,0:43:47
avslag sirius z8,0:43:56
närkamp sirius z1,0:44:22
passning lång sirius z3,0:44:43
boll edsbyn ,0:44:47
närkamp edsbyn z4,0:45:00
frislag edsbyn z4,0:45:03
brytning sirius z5,0:46:15
passning straffområde sirius z2,0:46:29
närkamp edsbyn z3,0:46:38
frislag edsbyn z9,0:46:52
rensning edsbyn ,0:47:26
stop,0:48:01
