event,time
närkamp edsbyn z5,0:31:49
frislag edsbyn z4,0:31:54
frislag edsbyn z6,0:32:27
frislag edsbyn z2,0:33:56
skott räddnign edsbyn z2,0:34:19
skottyp fast edsbyn z2,0:34:29
utkast sirius z2,0:34:32
närkamp sirius z8,0:35:05
boll edsbyn,0:35:14
skott räddning edsbyn z2,0:35:34
skottyp centralt z2 edsbyn ,0:35:41
hörna z3 esbyn ,0:35:49
edsbyn z2 täckt skott,0:36:06
skottyp fast edsbyn z2,0:36:12
boll edsbyn z1,0:36:15
frisalg edsbyn z4,0:36:45
frisalg edsbyn z1,0:37:09
passning straffområde edsbyn z2,0:37:36
utkast sirius z3,0:37:42
brutnomg edsby z4,0:38:00
skott räddning edsbyn z2,0:38:08
skottyp dribblign edsbyn z2,0:38:12
boll edsbyn ,0:38:16
passning straffområde edsbyn z2,0:38:41
hörna edsbyn z1,0:38:48
edsbyn z2 räddnign skott,0:39:47
skottyp fast edsbyn z2,0:39:50
utkast sirius z2,0:39:56
närkamp edsbyn z8,0:40:11
närkamp sirius z7,0:40:25
bolltapp passförsök sirius z6,0:41:00
passning straffområde edsbyn z2,0:41:08
hörna edsbyn z1,0:41:11
edsbyn z2 skott utanför,0:41:37
skottyp fast edsbyn ,0:41:41
utkast sirius z3,0:41:49
passning straffområde sirius z8,0:42:07
närkamp edsbyn z8,0:42:11
närkamp sirius z5,0:42:14
skott utanför sirius z8,0:42:21
skottyp centrlat sirius z8,0:42:26
utakast edsbyn ,0:42:28
närkamp sirius z3,0:42:42
närkamp sirius z4,0:43:02
frislag edsbyn z2,0:43:17
passning straffområde edsbyn z2,0:43:30
hörna edsbyn z3,0:43:50
edsbyn z2 täckt skott ,0:44:03
skottyp fast edsbyn z2,0:44:07
utkast sirius z2,0:44:15
hörna sirius z7,0:44:31
sirius z8 skott utanför ,0:45:00
skottyp fast sirius z8,0:45:05
utkast edsbyn ,0:45:07
närkamp sirius z6,0:45:10
frislag edsbyn z6,0:45:19
stop,0:45:36
