event,time
skottyp centrlat edsbyn z2,0:17:20
utkast sirius ,0:17:23
närkamp sirius z2,0:17:47
frislag sirius z9,0:18:08
närkamp edsbyn z9,0:18:31
inslag edsbyn z6,0:18:41
skott räddning edsbyn z2,0:18:49
skottyp utifrån edsbyn z2,0:18:53
hörna edsbyn z1,0:19:02
edsbyn z2 skott täckt,0:19:19
skottyp fast edsbyn z2,0:19:25
boll edsbyn z4,0:19:31
närkamp edsbyn z4,0:19:40
närkamp edsbyn z4,0:20:32
passning lång edsbyn z2,0:21:41
utkast sirius z2,0:21:46
frislag sirius z2,0:21:48
passnign straffområde sirus z8,0:22:31
skott täckt sirius z8,0:22:35
skottyp inlägg sirius z8,0:22:39
närkamp sirius z5,0:22:43
skott räddnign sirius z8,0:22:54
skottyp utifrån sirius z8,0:22:58
närkamp edsbyn z8,0:23:01
skott räddning edsbyn z2,0:23:09
skottyp edsbyn z2 utifrån ,0:23:14
hörna edsbyn z1,0:23:21
edsbyn z2 skott täckt ,0:23:39
skottyp fast edsbyn z2,0:23:44
boll edsbyn ,0:23:49
närkamp edsbyn z6,0:24:19
passning straffområde edsbyn z2,0:25:10
inslag edsbyn z4,0:25:16
närkamp sirius z2,0:25:44
närkamp edsbyn z9,0:26:19
del,0:26:24
närkamp sirius z9,0:26:27
närkamp edsbyn z8,0:26:41
nrkamp edsbyn z2,0:27:59
utkast sirius ,0:28:03
skott räddning sirius z8,0:28:42
skottyp centralt sirius z8,0:28:48
boll sirius ,0:28:51
passning lång sirius z5,0:29:20
närkamp edsbyn z5,0:29:25
passning straffområde edsbyn z2,0:29:56
utkast siirus 3,0:30:01
frislag sirius z6,0:30:24
passning lång sirius z8,0:30:40
närkamp edsbyn z8,0:30:44
utlkast edsbyn ,0:30:47
passning straffpområde edsyn z2,0:31:02
skott utanför edsbyn z2,0:31:06
skottyp inlägg edsbyn z2,0:31:11
skott utanför edsbyn z2,0:31:19
skottyp retur eedsbyn z2,0:31:24
utkast siirus ,0:31:25
närkamp sirius z5,0:31:29
frislag sirius z7,0:31:38
närkamp edsbyn z9,0:32:21
skott räddnign edsbyn z2,0:32:37
skottyp centralt edsybn z2,0:32:42
boll sirius ,0:32:47
firslag siirus z6,0:32:51
frislag sirius z8,0:33:19
närkamp sirius z8,0:33:34
utkast edsbyn z8,0:33:53
närkamp sirius z6,0:34:10
närkamp edsbyn z9,0:34:29
frislag edsbyn z5,0:34:44
bolltapp tappad edsbyn z4,0:35:19
skott täckt sirius z8,0:35:27
skottyp utifrån sirisu z8,0:35:33
hörna sirius z9,0:35:36
sirius z8 skott utanför,0:35:57
skottyp fast sirius z8,0:36:02
utkast edsbyn ,0:36:06
passning straffområde edsbyn z2,0:36:56
mål straffområde edsbyn z2,0:37:00
skottyp inlägg edsbyn z2,0:37:05
avslag sirius z5,0:37:24
passning lång sirius z8,0:37:48
utkast edsbyn ,0:37:50
passning lång edsbyn z2,0:38:21
utkast sirius z3,0:38:26
brytnign edsbyn z5,0:38:42
n,0:38:45
del,0:38:49
frislag edsbyn z2,0:38:55
mål edsbyn z2,0:39:06
skottyp fast edsbyn z2,0:39:12
avslag sirius z5,0:39:27
närkamp edsbyn z9,0:39:57
utvisning sirius 10,0:40:03
fruslag edsbyn z5,0:40:32
skott ärddning edsbyn z2,0:41:21
skottyp dribbling edsbyn z2,0:41:26
utkast siirus z,0:41:29
närkamp edsbyn z9,0:42:08
nn,0:42:28
del,0:42:29
passning lång edsbyn z2,0:42:42
utkast sirius z3,0:42:46
närkamp sirius z6,0:43:38
frislag sirius z6,0:43:47
närkamp edsbyn z5,0:44:04
skott räddning edsbyn z2,0:44:11
skottyp utifrån edsbyn z2,0:44:20
utkast sirius z3,0:44:24
frislag sirius z5,0:44:43
stop,0:45:03
