event,time
bolltapp passförsök vänersborg z6,0:20:44
skott räddning vänersborg,0:20:59
del,0:21:02
skott räddning sriius ,0:21:07
skottyp sirius inlägg,0:21:15
utkast vänersborg,0:21:18
närkamp sirius ,0:21:25
mål sirius straffområde z8,0:21:52
skottyp inlägg sirius z8,0:22:01
avslag vänersborg ,0:22:36
skott vänersborg räddning z2,0:22:44
skottyp dribbling z2,0:22:54
utkast sirius ,0:22:58
frislag sirius z7,0:23:18
skott utanför sirius z8,0:23:25
skottyp utifrån sirius z8,0:23:34
utkast vänersborg ,0:23:43
närkamp sirius z5,0:23:57
passning lång sirius z7,0:24:13
utkast vänersborg z8,0:24:17
närkamp sirius z3,0:24:38
närkamp vänersborg z5,0:24:45
frislag vänersborg z4,0:24:54
skott utanför vänersborg z4,0:25:01
skottyp vänersborg utifrån ,0:25:12
utkast sirius z8 ,0:25:18
utkast bärnersbrog z,0:25:25
skott utanför vänersborg z2,0:25:35
skottyp centralt vänersborg ,0:25:43
utkast sirius ,0:25:46
boll vänersborg,0:25:52
boll sirius ,0:26:21
passning straffområde sirius z8,0:26:43
hörna sirius z9,0:26:52
skott utanför sirius z8,0:27:12
utkast värnersborg z9,0:27:17
passning straffområde värnersborg z3,0:27:43
boll värnersborg,0:27:53
inslag sirius ,0:28:10
skott utanför sirius ,0:28:45
skottyp dribbling sirus,0:28:53
frislag sirius z7,0:28:58
närkamp vänersborg z7,0:29:13
skott utanför vänersborg,0:29:22
skottyp utifrån vänersborg,0:29:28
utkast sirius z2,0:29:31
bolltapp passförsök sirius ,0:29:59
timeout sirius,0:30:08
boll vänersborg,0:31:57
passning lång vänersborg,0:32:17
utkast sirius z3,0:32:21
frislag sirius z5,0:32:26
passning straffområde sirius z8,0:32:39
boll vänersborg,0:32:47
frislag vänersborg z9,0:32:51
frislag vänersborg z5,0:33:11
passning lång vänersborg,0:33:37
utkast sirius z1,0:33:40
brytning vänersborg z5,0:33:56
skott täckt vänersborg,0:34:08
skottyp utifrån vänersborg,0:34:13
boll sriius ,0:34:15
frislag sirius z9,0:34:23
hörna sirius z9,0:34:39
skott sirius täckt ,0:35:31
boll sirius z7,0:35:35
frislag sirius z3,0:35:55
närkamp vänersborg z6,0:36:41
passning lång vänersborg,0:37:09
utkast sirius z3,0:37:12
utkast vänersborg z7,0:37:25
hörna vänersborg z1,0:37:44
skott täckt vänersborg z2,0:38:17
utkast sirius z5,0:38:20
närkamp vänersborg z5,0:38:28
närkamp sirius z5,0:38:35
hörna sirius z9,0:38:43
boll sirius z7,0:39:15
närkamp vänersborg z4,0:39:28
inslag sirius z4,0:39:35
passning straffområde sirius z9,0:39:56
boll vänersborg,0:40:00
utkast sirius z2,0:40:17
inslag vänersborg,0:40:49
frislag vänersborg z5,0:41:05
utkast sirius z1,0:41:26
närkamp vänersborg z1,0:41:35
offside vänersborg,0:41:51
boll sirius ,0:41:57
frislag sirius ,0:42:03
närkamp vänersborg z6,0:42:11
mål vänersborg z2 straffområde,0:42:34
skottyp utifrån z2,0:42:52
avslag siirus z5,0:43:04
närkamp vänersborg z5,0:43:32
skott utanför vänersborg ,0:43:38
skottyp utifrån ,0:43:44
utkast sirius ,0:43:48
utkast vänersborg z7,0:43:58
bolltapp passförsök vänersborg,0:44:13
utkast sirius z2,0:44:15
närkamp vänersborg z4,0:45:00
närkamp sirius z4,0:45:15
frislag sirius z5,0:45:24
boll vänersborg,0:45:37
utkast sirius z1,0:45:51
närkamp sirius z8,0:46:11
rensning vänersborg z8,0:46:20
boll sirius ,0:46:22
frislag vänersborg z4,0:46:51
passning lång vänersborg z8,0:47:04
utkast sirius ,0:47:07
inslag sirius z7,0:47:21
inslag sirius z7,0:47:38
närkamp vänersborg ,0:47:48
utvisning sirius 10,0:48:14
stop,0:48:54
