event,time
närkamp iks z8närkamp vtl z5,0:17:06
del,0:17:13
närkamp iks z8,0:17:16
närkamp vtil z5,0:17:21
närkamp vtl z2,0:17:31
skott täckt vtl z2,0:17:55
skottyp utifrån vtl z2,0:18:02
hörna vtl z1,0:18:04
vtl z2 skott täckt,0:18:22
skottyp fast vtl z2,0:18:26
utkast iks z3,0:18:33
närkamp vtl z4,0:18:58
skott utanför vtl z2,0:19:19
skottyp dribbling vtl z2,0:19:23
utkast iks ,0:19:27
40 iks,0:19:38
40 iks,0:19:59
frislag iks z9,0:20:23
bolltapp passförösk iks z7,0:20:39
passning straffområde vtl z2,0:20:48
mål spel vtl z2,0:20:53
skottyp inlägg vtl z2,0:21:00
avslag iks ,0:21:11
passning straffområde iks z8,0:21:36
närkamp iks z8,0:21:38
40 iks,0:21:45
40 iks,0:22:36
40 iks,0:22:54
skott utanför iks z8,0:23:07
skottyp utifrån iks z8,0:23:11
utkast vtl ,0:23:16
passning lång vtl z2,0:23:47
utkast iks z1,0:23:49
närakmp vtl z7,0:24:36
skott utanför vtl z2,0:24:46
skottyp utifråån vtl z2,0:24:49
utkast iks ,0:24:54
mål spel iks z8,0:25:12
skottyp utifrån iks z8,0:25:18
avslag vtl ,0:25:40
passning lång vtl z2,0:26:03
utkast iks 3,0:26:07
passning farlig iks z8,0:26:44
skott utanför iks z8,0:26:49
skottyp centralt iks z8,0:26:58
utkast vtl ,0:27:01
utkast iks z1,0:27:06
närkamp vtl z8,0:27:24
närkamp iks z2,0:27:45
utkast iks z1,0:27:49
närkamp vtl z7,0:28:06
skott utanför vtl z2,0:28:27
skottyp centralt vtl z2,0:28:32
utkast iks ,0:28:33
40 iks,0:28:44
närkamp vtl z5,0:28:56
skott täckt vtl z2,0:29:01
skottyp vtl utifrån z2,0:29:09
hörna vtl z3,0:29:11
vtl z2 skott täckt,0:29:34
skottyp fast vtl z2,0:29:36
utkast iks z1,0:29:39
40 iks ,0:29:55
40 iks,0:30:41
brytning vtl z8,0:30:59
hörna vtl z1,0:31:48
vtl z2 skott utanflr,0:32:14
skottyp fast vtl z2,0:32:19
utkast iks ,0:32:23
närkamp vtl z8,0:32:43
närkamp vtl z3,0:32:53
mål spel vtl z2,0:32:58
skottyp dribbling vtl z2,0:33:04
avslag iks ,0:33:28
närkamp vtl z6,0:33:45
närkamp iks z2,0:33:50
frislag iks z7,0:34:33
del,0:34:44
hörna iks z7,0:34:46
iks z8 skott utanför ,0:35:12
skottyp fast iks z8,0:35:17
utkast vtl ,0:35:24
närkamp iks z2,0:35:33
närkamp vtl z6,0:35:44
frislag vtl z6,0:35:56
bolltaåp tappad vtl z7,0:37:06
n,0:37:25
del,0:37:27
närkamp vtl z9,0:37:30
skott räddning vtl z2,0:37:40
skottyp centralt vtl z2,0:37:43
hörna vtl z1,0:37:49
vtl z2 skott t,0:38:11
skottyp fast vtl z2,0:38:19
utkast iks ,0:38:27
utkast vtl ,0:38:37
utkast iks ,0:38:47
n,0:38:55
del,0:38:57
närkamp vtl z5,0:39:01
skott räddmomg vtl z2,0:39:22
skottyp utifrån vtl z2,0:39:28
utkast iks ,0:39:35
närkamp vtl z6,0:39:55
mål spel vtl z2,0:40:02
skottyp vtl z2 centralt,0:40:38
avslag iks ,0:40:41
närkamp iks z6,0:41:07
inslag iks z,0:41:10
40 iks,0:41:27
skott räddmimg iks z8,0:41:48
skottyp iutifrån iks z8,0:41:53
utkast vtl z2,0:41:55
mål spel vtl z2,0:42:12
skottyp vtl cerntralt z2,0:42:32
avslag iks ,0:42:59
närkamp vtl,0:43:07
skott räddning vtl z2,0:43:12
skottyp vtl centralt ,0:43:16
utkast iks ,0:43:21
hörna iks z3,0:43:36
del,0:43:47
hörna iks z9,0:43:50
mål hörna iks z8,0:44:03
skottyp fast iks z8,0:44:07
avslag vtl ,0:44:26
närkamp iks z5,0:44:34
närkamp vtl z5,0:44:43
skott täckt vtl z2,0:45:04
skottyp vtl dribbling z2,0:45:09
hörna vtl z3,0:45:13
vtl z2 skott täckt,0:45:36
skottyp fast vtl z2,0:45:39
stop,0:45:40
