event,time
40 sirisu ,0:42:47
närkamp motala z6,0:43:11
skott utanför motala z8,0:43:21
skottyp utifrån motala z8,0:43:24
utkast sirius ,0:43:26
utkast motala ,0:43:41
närkamp sirius z4,0:43:58
frislag sirius z4,0:44:01
närkamp motala z2,0:44:22
närkamp sirius z5,0:44:27
bolltapp passförösk sirius z4,0:44:36
närkamo sirius z4,0:44:40
skott täckt sirius z2,0:44:49
skottyp utifrån z2 sirisu,0:44:55
närkamp motala z2,0:44:59
offside motala z8,0:45:16
boll sirius ,0:45:21
hörna siirus z3,0:45:41
sirius z2 skott täckt,0:46:07
skottyp fast siirus z2,0:46:10
utkast motala ,0:46:12
utkast sirisu ,0:46:22
stop,0:46:35
