event,time
måk sriisu z8 straffområde,0:19:36
sirius skottyp centralt z8,0:19:50
avslag gripen ,0:20:00
närkamp sirisu z9,0:20:44
skott räddnign sriius z8,0:20:53
skottyp utifrån sirius z8,0:20:56
utkast gripen z6,0:21:06
brytning sirius z6,0:21:11
närkamp gripen z6,0:21:19
skott utanför gripen z2,0:21:34
skottyp dribbling gripen z2,0:21:38
utkast sirius z3,0:21:41
40 sirius z2,0:22:03
40 sirius z2,0:22:14
skott täckt sirius z2,0:22:34
skottyp centralt sirius z8,0:22:40
hörna z9 sirius ,0:22:47
boll sirius ,0:23:05
40 sirius ,0:23:12
närkamp sriisu z9,0:23:30
närkamå gripen z9,0:23:43
passning lång gripen ,0:24:17
offside gripen ,0:24:19
oassnig lång sirius z8,0:24:37
skott utanför sirius z8,0:24:43
skottyp friställande sirius z8,0:24:52
utkast gripen ,0:24:54
boll sirius ,0:25:02
passning sirius z8 lång ,0:25:13
skott utanför siirus z8,0:25:19
skottyp centralt sirius z8,0:25:24
utkast gripen,0:25:26
närkamp gripen z7,0:25:32
passning straffområde gripen z2,0:25:54
skott utanför gripen z2,0:25:57
skottyp inlägg gripen z2,0:26:01
utkast sirius ,0:26:03
närkamp sirius z4,0:26:11
40 sirius z2,0:26:21
närkamp gripen z7,0:26:48
närkamp gripen z7,0:26:52
närkamp sirisu z1,0:27:40
bolltapp tappad sirius z5,0:27:48
utkast sirius z3,0:27:57
bolltapp tappad sirius z5,0:28:16
närkamp sirius z4,0:28:24
40 sirius z2,0:28:53
brytning gripen z5,0:29:11
närkamp sirius z3,0:29:36
40 sirius z2,0:29:56
frislag sirius z9,0:30:28
timeout,0:30:33
boll sirius ,0:30:48
passning farlig sirius z8,0:31:25
närrkmpa grien z8,0:31:29
närkamp sirius z6,0:31:42
närkamp gripenz 5,0:32:13
närkamp sirius z2,0:32:17
utkast siirus z1,0:32:25
skott täckt sirius z8,0:32:36
skottyp utifrån sirius z8,0:32:40
frislag sirius z8,0:32:44
timeout,0:32:52
skott sirius z8 utanför,0:33:04
skottyp centralt sirius z8,0:33:11
utkast gripen ,0:33:13
närkamp sirius z4,0:33:16
frislag sirius z4,0:33:25
n,0:33:44
del,0:33:51
närkamp sirius z5,0:33:58
närkamp gripen z9,0:34:10
skott räddning gripen z2,0:34:22
skottyp utofrån gripen z2,0:34:27
utkast sirius z3,0:34:29
närkamp gripen z6,0:34:34
bolltapp tappad gripen ,0:34:44
utvisning gripen ,0:35:01
frislag sirius z5,0:35:44
passning straffområde sirius z8,0:36:00
inslag sirius z7,0:36:08
40 sirisu z2,0:36:27
40 sirius ,0:36:54
skott utanför sirius z8,0:37:16
skottyp centralt sirius z8,0:37:20
utkast gripen z7,0:37:23
närkamp sirius z2,0:37:35
frislag sirius z7,0:38:13
40 sirius z2,0:38:30
närkamp gripen z9,0:38:42
närkamp gripen z4,0:38:56
närkamp sirius z1,0:39:22
utkast sirius z1,0:39:26
brynting gripen z7,0:40:00
inslag sirius z4,0:40:18
skott utanflr sirius z8,0:40:43
skottyp sirius z8 utifrån ,0:40:49
utkast gripen ,0:40:51
skott täckt grien z2,0:41:01
skottyp utifrån gripen z2,0:41:04
närkamp sirius z3,0:41:09
närkamp gripen z5,0:41:14
passning lån gripen z5,0:42:25
närkamp sirius z6,0:42:31
närkamp gripen z7,0:42:35
närkamp sirisu z7,0:42:43
40 sirisu ,0:42:49
närkamp gripen z4,0:43:21
passning lång griåen z2,0:43:35
närkamp sirius z2,0:43:38
närkamp sirius z9,0:43:58
frislag sirius z9,0:44:01
närkamp gripen z8,0:44:53
rensning griåen ,0:44:56
närkamp gripen z5,0:45:10
rensning gripen ,0:45:13
utkast siirus z1,0:45:19
bolltapp passförösk siris ,0:45:35
utkast gripen z,0:45:40
närkamp sirius z2,0:45:45
närkamp gripen z8,0:45:58
stop,0:46:10
