event,time
passning fatrlig iks z8,0:21:35
skott räddning iks z8,0:21:43
skottyp utifrån iks z8,0:21:47
utkast bb ,0:21:48
närkamp iks z2,0:22:06
närkamp bb z4,0:22:14
närkap iks z7,0:22:21
passning straffområde iks z8,0:22:32
40 iks,0:22:37
närkamp bb z8,0:22:51
närkamp iks z9,0:23:03
boll iks ,0:23:31
40 iks,0:23:39
frislag iks z7,0:23:56
timeout,0:24:19
boll iks,0:25:35
passning staffområde isk z8,0:25:43
rensning bb ,0:25:47
skott räddning iks z8,0:26:10
skottyp utifrån iks z8,0:26:14
hörna iks z9,0:26:17
iks z8 skott räddning ,0:26:40
skottyp fast iks z8,0:26:43
skott täckt iks z8,0:26:47
skottyp retur iks z8,0:26:50
rensing bb,0:26:53
närkamp bb z1,0:27:42
boll iks ,0:27:56
närkamp bb z8,0:28:00
närkamp iks z6,0:28:31
skott räddning iks z8,0:28:43
skottyp utifrån iks z8,0:28:46
hörna iks z9,0:28:48
del,0:28:55
hörna iks z7,0:28:57
skott täckt z8 iks ,0:29:12
skottyp fast iks z8,0:29:18
närkamp bb z5,0:29:32
skott utanför bb z2,0:29:40
skottyp utifrån bb z2,0:29:45
utkast iks ,0:29:46
skott utanför iks z8,0:30:03
skottyp utifrån iks z8,0:30:09
utkast bb,0:30:10
brytning iks z6,0:30:37
skott täckt iks z8,0:30:49
skottyp utifrån iks z8,0:30:52
hörna iks z9,0:30:56
boll iks,0:31:22
brytning bb z8,0:31:48
närkamp iks z2,0:32:32
utkast bb z7,0:32:47
närkamp iks z6,0:34:39
frislag bb z5,0:35:12
hörna bb z3,0:35:27
bb z2 skott räddning ,0:35:54
skottyp bb z2 fast,0:36:01
utkast iks,0:36:03
närkamp bb z8,0:36:09
närkamp bb z1,0:36:30
hörna bb z3,0:36:55
bb z2 skott utanför,0:37:22
skottyp bb fast z2,0:37:25
utkast iks z2,0:37:28
närkamp bb z8,0:37:44
närkamp iks z4,0:37:51
brytning bb z6,0:38:45
hörna bb z3,0:38:53
bb z2 skott täckt ,0:39:23
skottyp fast bb z2,0:39:26
närkamp iks z2,0:39:50
utkast bb ,0:40:24
boll iks ,0:40:31
närkamp bb z7,0:41:16
mål straffområde bb z2,0:41:31
skottyp centralt bb z2,0:41:40
avslag iks ,0:41:56
brytning bb z5,0:42:30
hörna bb z3,0:42:47
bb z2 skott utanför,0:43:18
skottyp bb z2 fast,0:43:21
utkast iks z3,0:43:25
mål iks z8,0:43:39
skottyp iks centralt z8,0:43:48
avslag bb ,0:43:59
passning lång bb z2,0:44:15
utkast iks,0:44:18
passning lång iks z8,0:44:27
offside iks z8,0:44:32
boll bb,0:44:39
brytning iks z2,0:45:35
skott räddning iks z2,0:45:44
skottyp dribbling iks z8,0:45:51
hörna iks z7,0:45:56
iks z8 skott utanför,0:46:14
skottyp fast iks z8,0:46:21
hörna iks z9,0:46:27
boll iks,0:46:51
hörna iks z9,0:47:06
iks z8 skott utanför,0:47:34
skottyp fast iks z8,0:47:37
utkat bb ,0:47:38
passning lång bb z2,0:47:48
närkamp iks z2,0:47:50
rensning iks ,0:47:54
passning lång bb,0:48:06
utkast iks z5,0:48:09
passning straffområde iks z8,0:48:23
skott räddning iks z8,0:48:27
skottyp inlägg iks z8,0:48:31
utkast bb,0:48:33
stop,0:48:35
