event,time
skott räddning iks z2,0:31:48
sktotyp centrlat iks z2,0:31:50
utkast saik ,0:31:54
frisalg saik z8,0:32:06
utvising 10 saik,0:32:28
boll saik ,0:32:47
brytning iks z4,0:32:58
frislag iks z1,0:33:06
närkamp iks z5,0:33:45
utkast saik z1,0:33:56
bolltapp tappad saik z5,0:34:23
närkamp saik z5,0:34:26
passning lång saik ,0:34:38
utkast iks z9,0:34:42
närkamp saik z2,0:34:59
utkast saik z3,0:35:07
skott räddning saik z8,0:35:34
skottyp dribbling saik z8,0:35:37
närkamp iks z7,0:35:44
närkamp saik z6,0:35:57
närkamp iks z9,0:36:05
bryting saik z2,0:36:31
närkamp iks z7,0:36:50
passning straffområde iks z2,0:37:06
utkast saik z1,0:37:10
närkamp iks z6,0:37:51
närkamp saik z3,0:37:58
brytning iks z5,0:38:08
skott räddning iks z2,0:38:23
skottyp utifrån iks z2,0:38:26
utkast saik ,0:38:28
närkamp iks z5,0:39:02
skott räddning iks z2,0:39:19
skottyp utifrån iks z2,0:39:22
utkast saik,0:39:25
boll iks ,0:39:27
närkamp iks z1,0:40:08
hörna iks z1,0:40:13
iks z2 mål hörnmål,0:40:42
iks z2 skottyp fast,0:40:46
avslag saik ,0:41:10
närkamp saik z5,0:41:28
närkamp saik z4,0:42:11
inslag saik z4,0:42:14
utkast iks z7,0:43:03
passning lång iks ,0:43:33
boll saik z2,0:43:36
skott räddnign saik z8,0:43:53
skottyp uutifråjn saik z8,0:43:56
uttkast iks ,0:43:58
bolltapp pass iks z5,0:44:22
frislag saik z8,0:44:29
bolltapp passförösk saik z9,0:44:54
frislag iks z5,0:44:56
närkamp iks z6,0:45:30
stoo,0:45:33
del,0:45:34
stop,0:45:35
