event,time
närkamp sirius z8,0:14:29
utkast frillesås z3,0:14:35
brytnign sirius z7,0:15:12
passning straffområde sirius z2,0:15:31
närkamp frillesås z3,0:15:34
passning farlig frillesås z8,0:15:49
utkast siirus ,0:15:52
40 siirus z5,0:16:07
offside sirius z2,0:16:22
boll frillesås ,0:16:26
näramp sirius z1,0:16:29
mål sirius z2,0:16:49
skottyp sirius utifrån z2,0:16:56
avslag frillesås ,0:17:33
närkamp sirius z3,0:17:41
bolltapp passförösk siirus z5,0:18:01
frislag frillesås z9,0:18:16
nrkamp sriisu z8,0:18:33
utkast sirius z7,0:18:40
40 sirius z8,0:18:55
närkamp frillesås z6,0:19:16
närkap sriisu z6,0:19:21
skott utanför sirius z2,0:19:31
skottyp utifrån sirius z2,0:19:35
utkast frillesås z1,0:19:38
hörna frillesås z7,0:19:57
frillesås z8 täckt skott,0:20:27
skottyp utifrån frillesås z8,0:20:31
skott täckt frillesås z8,0:20:36
skottyp retur frillesås z8,0:20:42
utkast sirius ,0:20:44
skott täckt sirius z2,0:20:51
skottyp utifrån sriisu z2,0:20:56
inslag sirisu z1,0:20:58
närkamp frillesås z3,0:21:08
brytning sirius z6,0:21:14
hörna sirius z1,0:21:31
sirius z2 skott täckt,0:22:02
skottyp fast sirius z2,0:22:07
mål utifrån sirius z2,0:22:10
skottyp sirius z2 utifrån ,0:22:19
avslag frillesås ,0:22:38
frillesås skott räddning z8,0:23:06
skottyp dribbling frillesås z8,0:23:13
hörna frillesås z9,0:23:16
frillesås z8 skott täckt,0:23:44
skottyp frillesås z8 fast,0:23:51
rensning sirius ,0:23:54
närkamp sirius z8,0:24:16
40 sriisu ,0:24:56
40 sirius ,0:25:18
närkamp frillesås z2,0:25:33
närkamp frillesås z6,0:25:39
skott utanför frillesås z8,0:26:09
skottyp utifrån frillesås z8,0:26:14
utkast sirius z7,0:26:17
skott utanför sirius z2,0:26:31
skottyp sirius z2 centralt ,0:26:37
utkast frillesås ,0:26:40
skott räddning frillesås z8,0:27:02
skottyp utifrån frillesås ,0:27:06
utkast sirius ,0:27:09
närkamp frillesås z4,0:27:15
utkast siirus z7,0:27:24
40 sirius ,0:27:31
närkamp frfillesås z5,0:27:55
närkamp sirius z9,0:28:06
rensning sirius ,0:28:13
utkast sirius z7,0:28:35
40 sirius ,0:28:45
närkamp sirius z5,0:28:52
bolltapp tappad sriisu z3,0:29:20
närkamp sriisu z8,0:29:30
timeout sirius,0:29:41
insalg frillesps z6,0:31:32
oassning straffomrde frillesås z8,0:31:39
närkamp sirius z7,0:31:45
bärkap frillesås z5,0:31:50
närkamp sriisu z8,0:32:01
brytning frillesps z6,0:32:09
närkamp sirius z6,0:32:23
skott räddning sirius z2,0:32:44
skottyp dribblign sirius z2,0:32:52
hörna sirius z1,0:32:56
skott utanför sirius z2,0:33:11
skottyp fast sirius z2,0:33:14
utkast frillesså z3,0:33:21
närkamp frillesås z6,0:33:36
brytning sriisu z6,0:33:51
närkamp frillesås z5,0:34:08
närkamp sriius z7,0:34:22
närkamp sirius z4,0:34:29
40 sirius ,0:34:45
närkamp frillesås z2,0:35:03
frislag frillesås z9,0:35:13
utkast sirius z7,0:35:29
40 sirius ,0:35:54
40 sirius ,0:36:07
40 sirius ,0:36:28
40 sirius ,0:36:41
40 sirius,0:37:00
skott räddning sriius z2,0:37:12
skottyp utifrån sriisu z2,0:37:15
måk straffområde sirus z2,0:37:20
skottyp retur sirius z2,0:37:24
avslag frillesås,0:37:35
del,0:37:37
timeout frillesås,0:37:44
boll frillesås,0:38:59
närkamp sirius z6,0:39:14
40 sirius ,0:39:30
närkamp sirius z9,0:40:16
bolltapp passförösk sirius z5,0:40:24
skott räddning frillesås z8,0:40:28
skottyp utifrån frillesås z8,0:40:34
hörna frillesås z9,0:40:42
frillesås z8 skott täckt,0:40:53
skottyp frillesås fast z8,0:40:57
närkamp frillesås z6,0:41:07
frislag frillesås z6,0:41:11
passning straffområde frillesås z8,0:41:48
skott täckt frillesås z8,0:41:55
skottyp inlägg frillesås z8,0:42:02
hörna frillesås z9,0:42:05
nål frillesås fast z8,0:42:15
skottyp fast frillesås z8,0:42:19
avslag sirius ,0:42:38
närkamp frillesås z3,0:42:53
brytnign sirius z7,0:43:05
rensning sirius ,0:43:16
närkamp sirius z6,0:43:27
40 sirius ,0:43:50
närkamp frillesås z2,0:44:09
passning straffområde frillesås z8,0:44:27
närkamp sirius z8,0:44:30
närkamp frillesås z1,0:44:50
frislag frillesås z1,0:45:02
utvisning sirius 10,0:45:23
frislag frillesås z6,0:45:49
utkast sirius z7,0:46:03
närkamp z3 frillesås,0:46:27
passnign straffområde frillesås z8,0:46:53
insalg sriius z9,0:46:58
40 sirius ,0:47:15
passning straffområde sirius z2,0:47:33
utkast frillesås,0:47:35
hörna frillesås z9,0:47:45
frillesås z8 skott täckt,0:48:10
skottyp fast frillesås z8,0:48:14
utkast sirius z7,0:48:20
skott utanför sirius z2,0:48:39
skottyp centrlat sirius z2,0:48:43
utkast frillesås z1,0:48:45
oassnig straffomrpde frillesås z8,0:49:02
boll sirius ,0:49:07
närkamp frillesås z5,0:49:10
passnig straffområde frillesås z8,0:49:16
skott räddnign frillesås z8,0:49:21
skottyp frillesås utifrån z8,0:49:25
utkast sirius ,0:49:28
inslag frillesås z6,0:49:31
passnig straffområde frillesås z8,0:49:37
skott utanför frillesås z8,0:49:47
skottyp utifrån frilelsås z8,0:49:52
utkast sirius ,0:49:53
närkamp sirius z6,0:50:05
frillesås boll ,0:50:10
frislag frillesås z7,0:50:16
passning straffområde frillesås z8,0:50:38
utkast sirius z7,0:50:51
närkamp frillesås z5,0:51:01
närkamp sirius z7,0:51:16
frislag frillesås z7,0:51:20
passning straffområde frillesås z8,0:51:27
närkamp sirius z8,0:51:34
stop,0:51:35
