event,time
utkast siirius z9,0:26:49
passning lång sirius z3,0:27:22
utkast villa z3,0:27:26
brytning sirius z8,0:28:06
rensning sriius z8,0:28:10
boll villa ,0:28:11
utkast sirius z5,0:28:41
närkamp sirius z5,0:29:17
närkamp villa z5,0:29:33
frislag sirius z4,0:29:36
skott räddning sirius z2,0:29:49
skottyp sirius utifrån z2,0:29:55
utkast villa z3,0:29:58
skott räddning villa z8,0:30:15
skottyp centralt villa z8,0:30:19
boll villa ,0:30:23
närkamp sriius z6,0:30:43
passning straffområde sirius z2,0:30:59
boll villa ,0:31:06
skott räddning villa z5,0:31:16
skottyp utifrån villa z8,0:31:23
utkast sirius ,0:31:26
brytning villa z6,0:32:02
brytning sirius z8,0:32:19
inslag sirius z9,0:32:24
bolltapp sirius z8,0:32:36
mål straffområde villa z8,0:32:46
skottyp centralt villa z8,0:32:59
avslag sirius ,0:33:16
närkamp villa z5,0:33:26
skott villa täckt z8,0:33:36
skottyp villa centralt z8,0:33:44
skott utanför villa z8,0:33:49
skottyp retur villa z8,0:33:53
utkast sirius ,0:33:55
närkamp villa z1,0:33:59
närkamp villa z6,0:34:22
frislag villa z9,0:34:27
skott utanför villa z8,0:34:34
skottyp villa utifrån z8,0:34:38
utkast sirius z6,0:34:41
närkamp sirius z6,0:34:51
skott räddning sirius z2,0:36:33
skottyp centrlat sirius z2,0:36:36
skott utanför sirius z2,0:36:44
skottyp retur sirius z2,0:36:50
utkast villa ,0:36:52
hörna villa z9,0:37:38
villa z8 mål fast ,0:37:59
skottyp fast villa z8,0:38:04
avslag sirius ,0:38:31
inslag sirius z6,0:38:44
passning straffomrpåde sirius z2,0:39:08
närkamp sirius z2,0:39:12
mål sriisu straffområde z2,0:39:19
skottyp inlögg sirius z2,0:39:36
avslag villa ,0:39:38
passning lång villa z2,0:40:12
del,0:40:18
passning lång villa z8,0:40:22
friläge villa z8,0:40:27
mål staffområde villa z8,0:40:33
skottyp villa friställande,0:40:42
avslag siirus z8,0:40:47
passning lång sirius z1,0:40:57
offside sirius z1,0:41:00
skott räddning villa z8,0:41:17
skottyp utifrån villa z8,0:41:21
utkast siirus ,0:41:23
skott utanför sirius z2,0:41:31
skottyp utifrån sirius z2,0:41:36
utkast villa z1,0:41:39
närkamp sriius 8,0:41:50
del,0:41:52
närkamp sirius z8,0:41:55
inslag villa z9,0:41:59
skott räddning villa z8,0:42:49
skottyp utifrån villa z8,0:42:55
mål villa straffområde z8,0:42:59
skottyp retur villa z8,0:43:04
avslag sirius z8,0:43:19
brytning villa z2,0:43:46
passning lång billa z4,0:44:23
närkamp sirius z8,0:44:26
brytning villa z5,0:44:38
stop,0:45:03
