event,time
närkamp iks z1,0:21:26
frislag iks z1,0:21:28
passnign straffområde iks z2,0:21:49
närkamp iks z2,0:21:52
skott utanför iks z2,0:21:55
skottyp utifrån iks z2,0:21:59
utkast mot ,0:22:00
bolltapp passförösk mot z4,0:22:20
frislag iks z4,0:22:23
40 iks,0:23:24
brynting mot z5,0:23:36
passning lång mot z7,0:23:51
utkast iks ,0:23:54
40 iks,0:24:17
närkamp iks z7,0:24:26
närakmp iks z7,0:24:50
närkamp mot z5,0:24:53
passnign straffområde mot z8,0:25:16
resning iks ,0:25:21
brytning iks z8,0:25:33
passnign straffområde mot z8,0:26:08
bryting iks z8,0:26:12
brytning mot z2,0:26:43
utkast iks z7,0:26:57
frislag mot z1,0:27:38
del,0:27:42
timeout iks ,0:27:44
frislag mot z1,0:29:10
passning lång mot z5,0:29:20
boll iks ,0:29:28
passning lång iks z2,0:29:44
utkast mot ,0:29:46
passning lång mot z8,0:30:06
närkamp iks z8,0:30:12
40 iks,0:30:18
skott utanför iks z3,0:30:43
skottyp utifrån iks z4,0:30:46
utkast mpt z1,0:30:49
skott utanför mot z8,0:31:04
skottyp utifrån mot z8,0:31:08
uktast iks ,0:31:10
passning farlig iks z2,0:31:30
närkamp mot z2,0:31:33
närakmp z7 mot ,0:31:49
inslag mot z7,0:31:55
utkast iks ,0:32:32
passning lång iks z2,0:32:38
frislag iks z2,0:32:45
hörna iks z1,0:33:02
iks z2 skott utanför,0:33:28
skottyp fast iks z2,0:33:32
utkast mot ,0:33:36
brytning iks z8,0:33:54
bryting mot z5,0:33:58
inslag mot z9,0:34:11
frislag mot z9,0:34:19
hörna mot z9,0:34:25
mot z8 skott täckt ,0:34:56
skottyp fast mot z8,0:34:59
utkast iks ,0:35:04
närkamp mot z7,0:35:24
inslag mot z7,0:36:16
passnign straffområde mot z8,0:36:26
skott utanflr mot z8,0:36:37
skottyp inlägg mot z8,0:36:40
utkast iks ,0:36:45
närkamp mot z7,0:36:52
skott utanför mot z8,0:36:57
skottyp centralt mot z8,0:37:01
utkast iks,0:37:02
närakmp mot z3,0:37:08
närakmp iks z7,0:37:13
frislag mot z7,0:37:18
passning straffområde mot z8,0:37:31
närkamp mot z8,0:37:38
utkast iks z4,0:37:45
skott räddning iks z2,0:37:57
skottyp centralt iks z2,0:38:02
boll mot ,0:38:05
åassning lång mot z8,0:38:10
utkast iks z7,0:38:15
närakmp iks z8,0:38:23
närkamp mot z2,0:38:36
brytning iks z7,0:38:55
frislag iks z4,0:39:12
inslag mot z1,0:39:27
passning lång iks z2,0:40:00
brytning mot z1,0:40:02
närakmp iks z9,0:40:11
skott utanför z2,0:40:31
del,0:40:34
skott utanflr iks z2,0:40:37
skottyp utifrån iks z2,0:40:40
utkast mot ,0:40:42
närkamp z5 mot,0:40:46
närkamp iks z6,0:41:00
skott utanför iks z2,0:41:11
skottyp utifrån iks z2,0:41:16
utkast mot ,0:41:18
passnign strafformdåe mot z8,0:41:34
rensning iks ,0:41:36
passning lång mot z8,0:41:46
närkamp iks z5,0:41:48
skott utanför iks z2,0:41:53
skottyp utifrån iks z2,0:41:56
utkast mot ,0:41:58
närakmp iks z7,0:42:05
närakmp mot z7,0:42:14
inslag mot z7,0:42:20
passnign straffområde mot z8,0:42:28
närakkmp mot z8,0:42:30
skott utanflr mot z8,0:42:36
skottyp utifrån mot z8,0:42:39
uktast iks,0:42:41
nätkamp mot z5,0:42:44
skott täckt iks z8,0:42:56
del,0:42:57
skott täckt mot z8,0:43:00
skottyp utifrån mot z8,0:43:04
rensning iks ,0:43:06
skott räddnign mot z8,0:43:16
skottyp utifrån mot z8,0:43:19
utkast iks ,0:43:21
passning lång iks z2,0:43:30
utkast mot 2,0:43:35
närkamp mot z7,0:43:52
frislag mot z7,0:43:56
passning straffområde mot z8,0:44:03
n,0:44:07
del,0:44:09
närkamp iks z8,0:44:14
utkast iks ,0:44:16
frislag iks z2,0:44:25
passnnign straffområde iks z2,0:44:57
brytning mot z2,0:44:59
närkamp iks z9,0:45:09
utkast iks z2,0:45:26
passnign straffområde mot z8,0:45:51
rensnig iks ,0:45:53
passning straffområde mot z8,0:46:03
rensning iks ,0:46:05
skott räddning mot z5,0:46:13
skottyp utifrån mot z5,0:46:18
utkast iks z7,0:46:26
stop,0:46:33
