event,time
närkamp bl z7,0:41:48
närkamp iks z9,0:41:53
inslag bl z6,0:41:59
skott utanför bl z8,0:42:17
skottyp utifrån bl z8,0:42:21
utkast iks ,0:42:24
utkast bl z1,0:42:34
skott utanför bl z8,0:42:50
skottyp utifrån bl z8,0:42:53
utkast iks z5,0:43:09
närkamp bl z5,0:43:13
passnign straffområde bl z8,0:43:25
utkast iks z5,0:43:38
boll bl,0:43:44
skott utanför bl z8,0:44:01
skottyp utifrån bl z8,0:44:04
utkast iks ,0:44:06
del,0:44:10
utkast iks z5,0:44:13
närkamp z3 bl,0:44:30
inslag bl z6,0:44:39
skott räddning bl z8,0:44:55
skottyp utifrån bl z8,0:45:02
timeout,0:45:06
utkast iks z9,0:45:33
passnign lång iks z8,0:45:40
skott räddning iks z2,0:45:47
skottyp friställande iks z2,0:45:54
hörna iks z3,0:45:57
iks z2 skott utanflr ,0:46:12
skottyp fast iks z2,0:46:15
utkast bl z1,0:46:19
skott räddnign bl z8,0:46:32
skottyp utifrån bl z8,0:46:36
utkast iks z4,0:46:39
skott räddning bl z2,0:46:50
del,0:46:53
skott räddning iks z2,0:46:56
skottyp centralt iks z2,0:47:00
utkast bl ,0:47:02
stop,0:47:05
