event,time
skottyp fast motala z2,0:41:50
närkamp sirius z1,0:41:57
brytning motala z6,0:42:12
inslag motala ,0:42:15
passning lång motala z2,0:42:45
närkamp siirus z2,0:42:49
40 sirius ,0:43:02
frislag sirius z5,0:43:20
40 sirius,0:43:50
brytning motala z4,0:43:59
bolltapp tappad motala z3,0:44:19
inslag sirius z3,0:44:23
närkamp motala z4,0:44:46
skott räddning motala z2,0:45:03
skottyp centralt motala z2,0:45:10
hörna motala z3,0:45:13
motala z2 skott utanför,0:45:32
skottyp fast motala z2,0:45:38
stop,0:45:39
