event,time
utkast iks z7,0:27:14
brytning mot z1,0:27:22
passning straffområde mot z8,0:27:39
utkast iks z4,0:27:44
passning straffområde iks z2,0:27:56
skott utanför iiks z2,0:27:58
skottyp inlägg iks z2,0:28:02
utkast mot ,0:28:03
brytning mot z8,0:28:15
del,0:28:24
brytning iks z8,0:28:28
frislag iks ,0:28:29
passning lång iks ,0:28:32
utkast mot ,0:28:34
närkamp iks z5,0:28:44
frislag iks z1,0:28:56
passning lång iks ,0:29:15
utkast mot ,0:29:16
åassning lång mot ,0:29:20
närkamp mot z8,0:29:24
skott räddning mot z8,0:29:28
skottyp utifrån mot z8,0:29:31
nrkamp iks z1,0:29:35
frislag mot z1,0:29:37
skott räddning mot z8,0:30:06
skottyp utifrån mot z8,0:30:10
utkast iks ,0:30:25
skott täckt mot z8,0:30:43
skottyp centralt mot z8,0:30:51
närkamp iks z8,0:31:00
skott röddning iks z2,0:31:05
skottyp utifrån iks z2,0:31:09
utkast mot ,0:31:11
närkamp iks z8,0:31:18
närkamp mot z3,0:31:34
passning lång mot ,0:31:40
hörna mot z9,0:31:44
mot z8 skott täclt,0:32:17
skottyp fast mot z8,0:32:24
utkast iks z7,0:32:26
inslag iks z4,0:32:37
passning lång iks z2,0:32:47
närkamp iks z2,0:32:51
skott utanför iks z2,0:32:56
skottyp centralt iks z2,0:32:59
utkast mot ,0:33:01
närkamp iks z7,0:33:20
frislag mot z5,0:33:28
passning straffområde mot z8,0:33:39
rensning iks ,0:33:41
insalg mot z7,0:33:48
passning straffområde mot z8,0:33:53
rensning iks ,0:33:55
närkamp iks z6,0:34:02
offside iks ,0:34:05
frislag mot z7,0:34:24
passning straffområde mot z8,0:34:41
utkast iks z2,0:34:52
hörna iks z1,0:35:01
iks z2 skott täckt,0:35:31
skottyp fast iks z2,0:35:34
utkast mot z1,0:35:36
närkamp iks z8,0:36:01
passning straffområde iks z2,0:36:13
närkamp iks z1,0:36:17
närkamp mot z1,0:36:32
närkamp iks z8,0:36:45
passning lång iks ,0:36:50
skott räddning mot z8,0:37:04
skottyp utifrån mot z8,0:37:07
utkast iks z7,0:37:09
passning iks z2,0:37:27
mål spelmål iks z2,0:37:34
skottyp inlägg iks z2,0:37:37
avslag mot ,0:37:55
frislag iks z9,0:38:29
närkamp mot z3,0:38:37
skott utanför mot z7,0:38:48
skottyp utifrån mot z7,0:38:56
utkast iks z5,0:39:03
närkamp mot z5,0:39:09
nrkamp iks z9,0:39:38
poassning straffområde iks z2,0:39:51
skott utanför iks z2,0:39:56
skottyp inlägg iks z2,0:39:59
boll mot ,0:40:02
passning straffområde mot z8,0:40:11
närkamp mot z8,0:40:13
skott räddning mot z8,0:40:18
skottyp utifrån mot z8,0:40:21
utkast iks ,0:40:26
frislag iks z5,0:40:50
passning straffområde iks z2,0:41:02
utkast mot ,0:41:06
passning lång mot ,0:41:17
närkamp iks ,0:41:20
utvisning 10 mot,0:41:29
frislag iks z7,0:41:49
passning lång iks z2,0:42:01
hörna iks z1,0:42:08
iks z2 skott utanför ,0:42:40
skottyp fast iks z2,0:42:42
utkast mot ,0:42:45
närkamp iks z2,0:43:00
passning straffområde iks z2,0:43:09
boll mot ,0:43:13
skott täckt mot z2,0:43:25
skottyp centralt mot z2,0:43:28
hörna mot z7,0:43:31
mot z8 skott täckt ,0:43:58
skottyp fast mot z8,0:44:02
rensning iks ,0:44:04
skott utanför mot z8,0:44:10
skottyp utifrån mot z8,0:44:13
utkast iks ,0:44:19
hörna iks z1,0:44:30
iks z2 mål hörnmål,0:45:04
iks z2 skottyp fast ,0:45:08
avslag mot ,0:45:31
frislag mot z8,0:45:48
frislag iks z6,0:45:56
passngin lågn iks ,0:46:08
bolltapp tappad iks z4,0:46:29
närkam iks z7,0:46:31
stop,0:46:33
