event,time
närkamp bro z9,0:29:24
utkast bro z8,0:29:34
passning lång bro ,0:29:46
utkast iks ,0:29:48
närkamp iks z8,0:29:58
passning straffområde biks z8,0:30:08
rensning bro ,0:30:10
skott utanför iks z8,0:30:17
skottyp utifrån iks z8,0:30:21
utkast bro,0:30:23
inslag iks z9,0:30:36
närkamp bro z9,0:30:52
närkamp iks z5,0:30:55
närkamp bro z7,0:31:03
insalg bro z4,0:31:11
passning lång bro z2,0:31:30
utkast iks z3,0:31:39
åpassning lång iks z8,0:31:48
närkamp iks z8,0:31:50
skott täckt iks z8,0:31:52
skottyp fast iks z8,0:31:55
boll bro,0:32:00
närkamp iks z3,0:32:04
brytning bro z5,0:32:13
brytning iks z4,0:32:20
passning lång iks z5,0:32:32
närkamp iks z8,0:32:37
skott räddning iks z8,0:32:44
skottyp utifrån iks z8,0:32:47
skott täckt iks z8,0:32:55
skottyp utifrån iks z8,0:32:58
hörna iks z7,0:33:00
iks z8 skott utanför,0:33:19
skottyp fast iks z8,0:33:22
utkast bro,0:33:28
närkamp iks z6,0:33:40
närkamp bro z4,0:33:50
frislag bro z4,0:33:54
passning lång bro z2,0:34:12
rensning iks ,0:34:21
offside bro ,0:34:25
boll iks ,0:34:29
passning lång iks z8,0:34:41
närkamp bro z8,0:34:44
passning lång bro z2,0:35:06
mål spelmål bro z2,0:35:11
skottyp friställande ,0:35:31
del,0:35:33
skottyp friställande bro z2,0:35:37
avslag iks ,0:35:39
inslag iks z1,0:35:51
passning lång iks z5,0:35:56
boll bro ,0:35:57
närkamp iks z4,0:36:07
närkamp bro z5,0:36:10
skott räddning bro z2,0:36:18
skottyp utifrån bro z2,0:36:21
rensning iks ,0:36:23
frislag iks z4,0:36:27
inslag iks z7,0:36:47
passning straffområde iks z8,0:37:02
utkast bro z5,0:37:05
närkamp bro z2,0:37:10
skott utanför bro z2,0:37:14
skottyp utifrån bro z2,0:37:18
utkast iks ,0:37:27
närkamp bro z5,0:37:32
närkamp iks z5,0:37:39
närkamp bro z1,0:37:59
boll iks ,0:38:02
inslag bro z4,0:38:05
passning lång bro z2,0:38:25
närkamp iks z5,0:38:27
brynting bro z7,0:38:34
närkamp iks z4,0:38:54
utkast bro z5,0:39:12
utkast iks z3,0:39:23
skott utanför iks z8,0:39:46
skottyp centralt iks z8,0:39:50
utkast bro,0:39:58
utkast iks z3,0:40:20
brytnign bro z5,0:40:28
brytnign iks z4,0:40:32
timeout,0:40:53
frislag bro z5,0:41:02
passnign lång bro z2,0:41:06
rensning iks ,0:41:08
närkamp bro z4,0:41:24
brytning iks z54,0:41:30
närkamp bro z8,0:41:34
närkamp iks z6,0:41:39
nrkamp bri z7,0:41:56
närkamp iks z4,0:41:59
närkamp bro z7,0:42:05
närkamp iks z4,0:42:16
passning lång iks z9,0:42:20
passnign straffområde iks z8,0:42:26
närkamp iks z9,0:42:35
frislag iks z9,0:42:42
passning slång iks z8,0:42:47
utkast bro 5,0:43:01
närkamp iks z5,0:43:10
rensning bro ,0:43:15
utkast iks z5,0:43:30
närkamp bro z5,0:43:36
närkamp bro z3,0:43:45
närkamp bro z3,0:43:58
passninglång bro z2,0:44:05
närkamp bro z2,0:44:14
passnign straffområde bro z2,0:44:20
boll iks ,0:44:23
brytning bro z9,0:44:30
närkamp iks z6,0:44:36
närkamp bro z7,0:44:48
inslag bro z7,0:44:56
passning lång bro z5,0:45:10
boll iks z5,0:45:18
brytnign bro z5,0:45:20
passnign lång bro z2,0:45:33
skott utanför bro z2,0:45:38
skottyp fristäakkdne bro z2,0:45:45
utkast iks z4,0:45:47
passning lång iks z8,0:45:57
boll bro ,0:46:05
närkamp bro z4,0:46:15
timeout,0:46:17
utvisning 10 bro,0:47:09
utvisning 10 iks,0:47:14
frislag bro z4,0:48:22
boll isk z2,0:48:26
närkamp bro z7,0:48:40
stop,0:48:45
