event,time
skottyp vänersborg z2 utifrån ,0:20:48
del,0:21:00
skottyp vänersborg centralt z2,0:21:05
avslag sirius z5,0:21:08
brytning vänersborg z8,0:21:40
boll sirius ,0:22:24
skott utanför sirius z8,0:22:54
skottyp centralt sirius z8,0:23:01
utkast vänersborg ,0:23:06
skott täckt vänersborg z2,0:23:15
skottyp centralt z2 vänersborg,0:23:19
boll sirius ,0:23:25
utkast vänersborg ,0:24:03
närkamp sirius ,0:24:18
närkamp vänersborg z4,0:24:23
frislag sirius z3,0:24:52
boll vänersborg z8,0:25:04
utkast sirius z1,0:25:15
brytning vänersborg z8,0:25:34
närkamp sirius z7,0:25:41
passnign straffområde sirius z8,0:25:50
hörna sirius z9,0:25:52
skott sirius z8 täckt,0:26:20
skottyp fast siirus z8,0:26:25
boll sirius ,0:26:29
närkamp vänersborg z9,0:27:02
hörna vänersborg z1,0:27:28
skott vänersborg z2 utanför ,0:27:54
skottyp fast vänersborg z2,0:28:02
utkast sirius z3,0:28:05
bolltapp sirius z4 passförsök ,0:28:28
inslag vänersborg z4,0:28:35
bolltapp tappad vänersbrg z8,0:28:57
närkamp vänersborg z9,0:29:06
närkamp sirius z5,0:29:18
skott sirius räddning z8,0:29:28
skottyp sirius utifrån z8,0:29:34
utkast vänersborg ,0:29:40
närkamp sirius z5,0:29:55
måk sirius straffområde z8,0:30:12
skottyp centralt sirius z8,0:30:17
avslg vänersborg z5,0:30:24
boll sirisu z3,0:31:06
närkamp vänersborg z7,0:31:14
frislag vänersborg z6,0:31:25
offside vänersborg z5,0:31:42
boll sirius ,0:31:45
utkast vänersborg z8,0:31:59
bolltapp passförsök vänersborg z5,0:32:44
utvisning 10 vänersborg,0:32:50
frislag sirius z4,0:33:09
mål sirius z8 straffområde z8,0:33:41
skottyp utifrån sirius z8,0:33:58
timeout vänersborg ,0:34:08
avslag vänersborg z5,0:35:58
offside vänersborg z2,0:36:23
utvisning sirius 10,0:36:41
timeout,0:37:15
boll sirius ,0:37:35
passnig straffområde sirius z8,0:37:52
utkast vänersborg z8,0:37:59
skott räddning vänersborg z2,0:38:34
skottyp utifrån vänersborg z2,0:38:39
närkamp vänersborg z2,0:38:44
frislag vänersborg z6,0:39:07
brytning sirius z2,0:39:30
bolltapp passförösk sirius z2,0:39:39
insalg sirius z3,0:39:55
passning straffområde sirius z8,0:40:04
rensning vänersborg ,0:40:14
inslag sirius vnb2 = Stats('20221028 IFK Vänersborg - IK Sirius halvlek 2 clean')7,0:40:22
passning straffområde sirius z8,0:40:35
utkast vänersborg z,0:40:43
skott räddning v,0:40:47
del,0:40:49
skott räddning vänersborg z2,0:40:55
skottyp vänersborg z2 utifrån ,0:41:04
hörna vänersborg ,0:41:08
mål z2 vänersborg fast ,0:41:22
skottyp vänersborg fast z2,0:41:28
avslag sirius z5,0:41:42
närkamp siriu z5,0:41:58
närkamp vänersborg z5,0:42:20
närkamp sirius z2,0:42:27
närkamp vänersborg z5,0:42:43
mål straffområde vä,0:43:02
del,0:43:04
mål straffområde vänersbrg ,0:43:16
skottyp centralt vänersborg z2,0:43:23
avslag sirius z5,0:43:37
närkamp vänersborg z6,0:44:13
närkamp srius z6,0:44:21
frislag sirius z8,0:44:32
passning straffområde sirius z8,0:45:10
skott täckt sirius z8,0:45:15
skottyp inlägg sirius z8,0:45:22
hörna sirius z9,0:45:25
skott sirius z8 täckt,0:45:39
skottyp fast sirius z8,0:45:48
skott sirius räddning ,0:45:53
skottyp sirius retur z8,0:45:58
utkast vänersborg,0:46:03
boll sriius ,0:46:07
närkamp vänersborg z8,0:46:21
frislag vänersborg z1,0:46:34
brytning sirius z5,0:47:08
offside sirius z8,0:47:24
boll vänersborg ,0:47:29
utkast sirius z1,0:47:45
hörna sirius z9,0:48:03
skott sirius z8 täckt ,0:48:28
utkast vänersborg z6,0:48:40
närkamp sirisu z3,0:48:51
stop,0:49:03
