event,time
skott räddning iks z8,0:22:29
skotttyp utifrån iks z8,0:22:33
utkast villa ,0:22:35
närkamp iks z2,0:22:58
40 iks ,0:23:17
frislag iks z6,0:23:37
bolltapp passförösk iks z5,0:24:03
skottp räddning villa z2,0:24:08
skottyp utifrån villa z2,0:24:11
hörna villa z3,0:24:13
skott villa z2 utanför ,0:24:42
skottyp fast villa z2,0:24:46
utkast iks z1,0:24:47
närkamp villa z6,0:25:08
utkast villa ,0:25:21
utkast iks z3,0:25:47
40 iks ,0:26:06
40 iks ,0:26:23
utkast villa z7,0:26:29
passning straffområde villa z2,0:27:36
skott räddning villa z2,0:28:02
skottyp utifrån villa z2,0:28:06
hörna villa z3,0:28:08
villa z2 skott täckt,0:28:28
skottyp fast villa z2,0:28:31
inslag iks z1,0:28:42
40 iks z5,0:29:06
40 iks z5,0:29:24
brytning villa z5,0:29:45
utkast iks z3,0:30:12
närkamp villa z1,0:30:25
frislag villa z1,0:30:32
boll iks ,0:30:46
närkamp villa z8,0:30:58
nöärkamo iks z7,0:31:01
skott räddning iks z8,0:31:06
skottyp utifrån iks z8,0:31:09
utkast villa ,0:31:10
närkamp iks z3,0:31:29
närkamp iks z6,0:31:39
40 iks z2,0:31:44
närkamp villa z9,0:32:01
mål spelmål villa z2,0:32:32
skottyp centralt villa z2,0:32:41
timeout iks,0:33:31
avslag iks ,0:34:44
40 iks z2,0:35:06
skott räddning iks z8,0:35:23
skkottyp utifrån iks z8,0:35:26
utkast villa ,0:35:29
utkast iks z1,0:36:08
passning lpng iks z8,0:36:22
närkamp villa z8,0:36:32
närkamp iks z2,0:36:39
frislag iks z5,0:36:43
brynting villa z7,0:36:59
brytnign iks z4,0:37:04
brynting villa z8,0:37:15
skott utanför villa z2,0:37:27
skottyp utifrån villa z2,0:37:30
utkast iks z1,0:37:33
passning straffområde iks z8,0:38:03
boll villa ,0:38:06
skott räddning villa z2,0:38:17
skottyp utifrån villa z2,0:38:21
frislag villa z3,0:38:27
skott räddning villa z2,0:39:19
skottyp dribbling villa z2,0:39:23
boll villa,0:39:28
brytning iks z2,0:40:06
utkast villa z9,0:40:15
brytnign iks z4,0:41:12
närkamp villa z9,0:41:24
närkamp iks z4,0:41:28
oassning straffområde iks z8,0:41:41
skott räddning iks z8,0:41:47
skottyp utifrån iks z8,0:41:50
utkast villa ,0:41:51
skott täckt villa z2,0:42:00
skottyp centralt villa z2,0:42:03
boll iks ,0:42:04
skott räddning iks z8,0:42:09
skottyp iks z8 centralt ,0:42:16
utkast iks ,0:42:20
oassnign straffområde villa z2,0:42:33
närkamp iks z2,0:42:37
skott utanför iks z8,0:42:56
skottyp utifrån iks z8,0:42:59
utkast villa ,0:43:01
närkamp iks z4,0:43:06
närkamp villa z8,0:43:16
skott täckt villa z8,0:43:32
skottyp centralt villa z8,0:43:37
boll iks,0:43:42
skott utanför iks z8,0:43:46
skottyp utifråån iks z8,0:43:50
utkast villa,0:43:52
närkamp iks z6,0:44:19
närkamp villa z9,0:44:28
närkamp iks z2,0:44:39
rensning iks ,0:44:42
utkast villa ,0:44:52
offside villa ,0:45:08
timeout,0:45:29
utvisning 10 iks ,0:45:41
boll iks ,0:45:43
skott räddning iks z8,0:46:02
skottyp centralt iks z8,0:46:06
utkast villa ,0:46:07
närkamp iks z6,0:46:12
närkamp villa z6,0:46:21
frislag iks z6,0:46:27
skott räddning iks z8,0:46:33
skottyp utifrån iks z8,0:46:39
utkast vila ,0:46:41
mål spelmål villa z2,0:46:49
skottyp centralt villa z2,0:46:52
avslag iks ,0:47:22
passning lång iks ,0:47:35
stop,0:47:36
