event,time
hörna iks z9,0:23:56
iks z8 skott täckt,0:24:35
skottyp fast iks z8,0:24:40
utkast villa ,0:24:41
närkamp iks z5,0:25:07
skott räddning iks z8,0:25:34
skottyp utifrån iks z8,0:25:38
hörna iks z7,0:25:42
iks z8 skott räddning,0:26:08
iks z8 skottyp fast,0:26:13
närkamp villa z6,0:26:16
passning straffområde villa z2,0:26:52
närkamp iks z2,0:26:54
närkamp villa z1,0:26:56
skott räddning villa z2,0:27:45
skottyp cenltrat villa z2,0:27:48
ksott räddnign villa z2,0:27:51
skottyp retur villa z2,0:27:54
utkast iks z1,0:28:00
passning lång iks z8,0:28:10
boll villa ,0:28:14
brytning iks z5,0:29:24
slott täckt iks z8,0:29:31
skottyp utifrån iks z8,0:29:34
boll iks ,0:29:36
skott täckt iks z8,0:29:51
skottyp utifrån iks z8,0:29:54
40 iks z2,0:29:56
bolltapp iks z5 tappad,0:30:08
skott räddning villa z2,0:30:12
skottyp centralt villa z2,0:30:16
mål spelmål villa z2,0:30:19
skottyp retur villa z2,0:30:22
avslag iks ,0:30:45
närkamp villa z5,0:31:13
närkamp iks z2,0:31:33
passnign straffområde iks z8,0:31:55
skott röddnign iks z8,0:31:59
skottyp utifrån iks z8,0:32:03
utkast villa ,0:32:06
utkast iks ,0:32:17
bolltapp passförsök iks z6,0:32:53
närkamp iks z2,0:33:10
brytning villa z5,0:33:27
mål spelmål villa z2,0:34:04
skottyp villa z2 centralt,0:34:31
avslag iks ,0:34:39
brytning villa z8,0:34:59
närkamp iks z3,0:35:11
skott utanför iks z8,0:35:21
skottyp utifrån iks z8,0:35:26
utkast villa ,0:35:31
brytnign iks z2,0:35:53
närkamp villa z2,0:35:57
brytning iks z2,0:36:01
närkamp iks z6,0:36:10
40 iks,0:36:24
passning lpng iks ,0:36:26
närkamp iks z5,0:36:30
passning straffområde iks z8,0:36:41
rensning villa ,0:36:44
hörna iks z9,0:37:07
iks z8 skott utanför,0:37:40
skottyp fast iks z8,0:37:43
utkast villa ,0:37:48
skott räddning villa z2,0:38:05
skottyp villa z2 utifrån ,0:38:12
boll iks ,0:38:15
närkamp villa z4,0:38:18
utkast iks ,0:38:39
ntytning villa z6,0:38:42
skott utanför villa z2,0:38:50
skottyp utifrån villa z2,0:38:54
utkast iks z1,0:39:00
40 iks z2,0:39:12
passnign lång iks ,0:39:23
nrkamp villa z8,0:39:26
skott räddning villa z2,0:39:44
skottyp utifrån villa z2,0:39:47
utkast iks ,0:39:48
hörna iks z9,0:39:59
iks z8 mål hörnmål ,0:40:30
iks z8 skottyp fast ,0:40:34
avslag villa ,0:41:00
passnign lång villa z2,0:41:11
skott räddning villa z2,0:41:14
skottyp friställande villa z2,0:41:22
hörna villa z3,0:41:23
utkast iks z3,0:41:52
närkamp villa z6,0:42:06
närkamp iks z3,0:42:22
utkast iks z4,0:42:26
hörna iks z7,0:42:41
iks z8 skott utanför,0:43:09
skottyp fast iks z8,0:43:13
utkast villa ,0:43:19
närkamp villa z5,0:43:28
inslag iks z1,0:43:49
närkamp villa z1,0:43:59
närkamp iks z1,0:44:09
frislag iks z1,0:44:15
skott räddning iks z8,0:44:28
skottyp utifrån iks z8,0:44:31
utkast villa ,0:44:32
utkast iks z1,0:44:58
stop,0:45:03
