event,time
40 iks,0:33:01
närkamp mot z8,0:33:17
utkast iks ,0:33:40
närkamp mot z4,0:34:15
närkamp iks z5,0:34:20
frislag iks z4,0:34:38
40 iks,0:34:39
skott räddning iks z8,0:34:48
skottyp utifrån iks z8,0:34:51
utkast mot ,0:34:54
hörna mot z1,0:35:10
mot z2 skott t,0:35:35
skottyp fast mot z2,0:35:41
boll mot ,0:35:43
skott räddning mot z2,0:36:03
skottyp utifrån mot z2,0:36:08
hörna mot z3,0:36:15
del,0:36:18
hörna mot z1,0:36:20
mot z2 skott täckt,0:36:32
skottyp fast mot z2,0:36:39
utkast iks ,0:36:44
närkamp mot z6,0:37:12
närkamp iks z6,0:37:18
skott utanför iks z8,0:37:29
skottyp utifrån iks z8,0:37:33
utkast mot ,0:37:34
inslag mot z3,0:37:55
passnign straffområde mot z2,0:38:15
närkamp iks z2,0:38:17
passnign straffområde iks z8,0:38:30
boll mot z9,0:38:35
inslag iks z1,0:39:08
40 iks,0:39:31
passning straffområde iks z8,0:39:59
rensning mot z8,0:40:02
40 iks,0:40:18
brynting mot z5,0:40:26
närkamp mot z3,0:40:40
inslag mot z3,0:40:41
närkamp iks z6,0:41:33
frislag iks z6,0:41:36
närkamp mot z4,0:42:10
inslag mot z4,0:42:14
närkamp iks z6,0:42:25
skott räddning iks z8,0:42:31
skottyp utifrån iks z8,0:42:34
utkast mot ,0:42:35
närkamp iks z6,0:42:44
frislag iks z6,0:42:50
mål iks z8 spelmål,0:43:19
skottyp dribbling iks z8,0:43:27
avslag mot ,0:43:46
frislag mot z5,0:44:08
närkamp iks z5,0:44:45
hörna iks z9,0:44:59
iks z8 skott täckt,0:45:31
skottyp fast iks z8,0:45:34
stop,0:45:35
