event,time
passnign straffområde frillesås z2,0:24:09
skott räddnign frillesås z2,0:24:16
skkottyp utifrån frillesås z2,0:24:19
utkast sirius ,0:24:21
frislag sirius z7,0:24:32
passnign straffområde sirius z2,0:25:13
skott utanför sirius z2,0:25:18
skottyp inlögg sirius z2,0:25:26
utkast frilless ,0:25:28
mål frillesås z2,0:25:54
skottyp frillesås z2 inlägg ,0:26:22
avslag sirius ,0:26:25
bolltapp tappad sriisu z3,0:26:52
skott räddnign frillesås z2,0:26:57
skottyp utifrån frillesås z2,0:27:01
boll sriisu ,0:27:09
bol frillesås ,0:27:23
närkamp frillesås z1,0:27:32
skott räddnign frillesås z2,0:27:36
skottyp utifrån frillesås z2,0:27:39
utkast sirisu z1,0:27:42
närkamp frillesås z6,0:27:45
oassning lång frillesås z2,0:27:53
närkamp frillesås z2,0:27:57
hörna frillesås z1,0:28:04
frillesås skott z2 utanför,0:28:26
skottyp frillesås z2 fast,0:28:34
utkast sirius z2,0:28:36
offside sirius z8,0:28:41
passning lång frilleså z2,0:29:07
närkamp sirius z2,0:29:10
passning straffområde sirius z8,0:29:33
utkast frillesås,0:29:35
närkamp sirius z3,0:30:06
utkast sirius z2,0:30:09
frislag sirius z5,0:30:26
skott räddnign sirius z8,0:30:46
skottyp dribbling sirius z8,0:30:50
hörna sirius z9,0:30:55
sirius z8 täckt skott,0:31:19
 skottyp fast sirius z8,0:31:23
utkast frillesås ,0:31:25
hörna frillesås z1,0:31:51
frillesås z2 mål,0:32:13
frillesås skottyp fast z2,0:32:20
avslag sirius ,0:32:40
utkast frillesås z7,0:33:18
närkamp sirisu z4,0:33:56
närkamp frillesås z8,0:34:08
brytning sirius z6,0:34:14
passning strafformråde sirius z8,0:34:31
närkamp frillesås z8,0:34:35
bolltapp passförsök frillesås z5,0:34:41
frislag sirius z5,0:34:57
40 sirius ,0:35:06
40 sirius ,0:35:17
40 sirius ,0:35:36
40 sirius ,0:35:55
frislag sirius z4,0:36:12
timeout,0:36:16
boll sirius ,0:36:23
närkamp sirius z5,0:36:33
40 sirius ,0:36:46
brytning frillesås z8,0:37:00
utkast frillesås ,0:37:11
närkamp frillesås z8,0:37:16
närkamp frillesås z1,0:37:24
närkamp sirius z2,0:37:31
närkamp sriius z5,0:37:45
hörna sirius z7,0:37:52
sirius z8 skott täckt,0:38:18
skottyp fast sirius z8,0:38:22
skott utanför sirius z8,0:38:25
skottyp retur sirius z8,0:38:32
utkast frillesås ,0:38:34
nrkamp sirisu z2,0:38:49
utkast sirius z4,0:38:52
del,0:38:55
utkast sirius z3,0:38:56
närkamp frillesås z6,0:39:01
insalg sirius z6,0:39:09
brytning frillesås z8,0:39:30
närkamp frillesås z2,0:39:45
närkamp sirius z2,0:39:51
nätkamp friellsås z1,0:39:59
närkamp sirisu z1,0:40:05
närkamp frillesås z4,0:40:12
inslag frillesås z4,0:40:15
passnign lång frillesås z2,0:40:35
brytning sirius z2,0:40:40
närkamp frillesås z7,0:40:46
boll sirius z4,0:40:57
hörna sirius z9,0:41:38
sirius z8 skott räddning,0:42:06
skottyp fast sirius z8,0:42:09
utkast frillesås z8,0:42:19
passning lång frillesås z3,0:43:21
närkamp sirius z3,0:43:24
skott täckt sirius z8,0:43:42
skottyp utifrån sirius z8,0:43:46
utkast frillesås,0:43:48
närkamp frillesås z2,0:44:17
hörna frillesås z1,0:44:22
frillesås z2 täckt skott,0:45:03
skottyp frillesås z2 fast,0:45:07
stop,0:45:10
