event,time
skott täckt rät z8, 0:22:27
skottyp fast rät z8, 0:22:27
rensning iks z2, 0:22:29
Boll iks z2, 0:22:34
Kontring iks z4, 0:22:36
hörna iks z1, 0:22:45
Utkast iks z2, 0:23:34
skott utanför rät z9, 0:23:35
skottyp utifrån rät z9, 0:23:35
skott utanför iks z3, 0:23:56
skottyp utifrån iks z3, 0:23:56
Utkast rät z8, 0:23:58
Bolltapp passförsök rät z4, 0:24:38
Straffområde iks z7, 0:24:53
skott utanför iks z2, 0:24:58
skottyp inlägg iks z2, 0:24:58
Utkast rät z8, 0:24:59
Utkast iks z2, 0:25:07
inslag iks z9, 0:25:08
Närkamp iks z4, 0:25:25
skott räddning iks z1, 0:26:03
skottyp utifrån iks z1, 0:26:03
mål spelmål iks z2, 0:26:05
skottyp retur iks z2, 0:26:05
avslag rät z5, 0:26:43
frislag rät z6, 0:26:55
Utkast iks z2, 0:27:06
frislag iks z5, 0:28:20
Bolltapp passförsök iks z6, 0:28:52
Närkamp iks z9, 0:29:07
Närkamp rät z8, 0:29:10
Närkamp iks z2, 0:29:28
inslag rät z3, 0:29:45
Straffområde rät z1, 0:30:09
hörna rät z9, 0:30:13
Bolltapp tappad iks z1, 0:30:20
mål hörnmål rät z8, 0:30:43
skottyp fast rät z8, 0:30:43
avslag iks z5, 0:31:12
Straffområde iks z9, 0:31:30
hörna iks z1, 0:31:33
skott räddning iks z2, 0:32:04
skottyp fast iks z2, 0:32:04
Utkast rät z8, 0:32:10
Brytning iks z4, 0:32:14
Närkamp rät z4, 0:32:50
timeout iks , 0:32:58
Utkast iks z2, 0:34:50
Brytning rät z3, 0:35:03
rensning rät z2, 0:35:04
mål spelmål iks z2, 0:35:30
skottyp friställande iks z2, 0:35:30
avslag rät z5, 0:36:03
mål spelmål rät z8, 0:36:15
skottyp friställande rät z8, 0:36:15
avslag iks z5, 0:36:50
Straffområde iks z7, 0:37:07
mål spelmål iks z2, 0:37:10
skottyp inlägg iks z2, 0:37:10
avslag rät z5, 0:37:40
Brytning iks z1, 0:37:53
rensning iks z2, 0:38:00
Boll iks z4, 0:38:04
skott täckt iks z1, 0:38:30
skottyp utifrån iks z1, 0:38:30
Utkast rät z8, 0:38:36
skott täckt rät z8, 0:38:47
skottyp dribbling rät z8, 0:38:47
hörna rät z9, 0:38:49
skott räddning rät z8, 0:39:18
skottyp fast rät z8, 0:39:18
Utkast iks z2, 0:39:22
Brytning rät z8, 0:40:19
Närkamp rät z6, 0:40:46
Närkamp rät z4, 0:41:04
Brytning iks z4, 0:41:07
inslag iks z6, 0:41:14
timeout rät , 0:41:14
inslag iks z9, 0:43:13
Närkamp rät z4, 0:43:47
Närkamp iks z2, 0:43:56
frislag iks z1, 0:44:06
Brytning rät z5, 0:44:47
Närkamp rät z4, 0:44:50
Brytning iks z1, 0:45:33
Bolltapp passförsök iks z4, 0:45:41
Utkast rät z2, 0:45:48
frislag iks z3, 0:46:00
utvisning 10a rät z3, 0:46:00
offside iks z3, 0:46:35
frislag rät z8, 0:46:46
Straffområde rät z1, 0:47:12
Brytning iks z2, 0:47:14
Utkast iks z2, 0:47:15
Utkast rät z8, 0:47:23
Närkamp rät z5, 0:47:32
skott utanför rät z8, 0:47:38
skottyp utifrån rät z8, 0:47:38
Utkast iks z2, 0:47:39
inslag rät z4, 0:47:53
Utkast iks z2, 0:48:09
Brytning rät z6, 0:48:17
Brytning iks z6, 0:48:19
Utkast rät z8, 0:48:29
stop, 0:48:30
