event,time
Passning Straffområde eds z6, 0:08:39
Brytning iks z2, 0:08:43
Utkast iks z2, 0:08:44
Närkamp eds z2, 0:08:56
passning lång iks z5, 0:09:10
Brytning eds z5, 0:09:13
bolltapp passförsök eds z5, 0:09:22
passning farlig iks z5, 0:09:50
skott räddning iks z8, 0:09:52
skottyp centralt iks z8, 0:09:52
mål spelmål iks z8, 0:09:54
skottyp retur iks z8, 0:09:54
avslag eds z5, 0:10:25
Närkamp iks z1, 0:10:42
bolltapp passförsök iks z4, 0:10:46
Passning Straffområde eds z3, 0:10:58
Närkamp eds z1, 0:11:06
Passning Straffområde eds z1, 0:11:07
skott utanför eds z2, 0:11:15
skottyp utifrån eds z2, 0:11:15
Utkast iks z2, 0:11:17
Passning Straffområde iks z9, 0:11:40
Brytning eds z8, 0:11:42
Utkast eds z8, 0:11:42
Närkamp iks z4, 0:12:01
Passning Straffområde iks z7, 0:12:19
Brytning eds z8, 0:12:20
Passning Straffområde eds z6, 0:12:47
Brytning iks z2, 0:12:50
rensning iks z2, 0:12:51
Passning Straffområde eds z2, 0:12:59
rensning iks z2, 0:13:00
skott täckt eds z4, 0:13:04
skottyp utifrån eds z4, 0:13:04
boll iks z4, 0:13:05
bolltapp passförsök iks z3, 0:13:16
Brytning iks z6, 0:13:25
skott utanför iks z8, 0:13:35
dribbling iks z8, 0:13:35
Utkast eds z8, 0:13:36
Närkamp iks z5, 0:14:29
bolltapp passförsök iks z3, 0:15:3
hörna eds z3, 0:15:04
skott utanför eds z2, 0:15:36
skott fast eds z2, 0:15:36
Utkast iks z2, 0:15:46
passning lång iks z4, 0:16:2
Utkast eds z8, 0:16:05
Tappad eds z5, 0:16:15
Närkamp iks z5, 0:16:17
passning lång iks z5, 0:16:25
Utkast eds z8, 0:16:28
Passning Straffområde eds z2, 0:16:55
Närkamp iks z1, 0:16:58
Utkast iks z1, 0:16:59
Närkamp iks z5, 0:17:22
Passning Straffområde iks z5, 0:17:25
offside iks z8, 0:17:27
passning lång eds z5, 0:18:18
Utkast iks z2, 0:18:22
bolltapp passförsök iks z4, 0:18:30
frislag eds z4, 0:18:35
Närkamp iks z4, 0:18:53
Utkast iks z2, 0:18:59
Passning Straffområde iks z8, 0:19:15
skott utanför iks z8, 0:19:17
skottyp inlägg iks z8, 0:19:17
Utkast eds z8, 0:19:18
passning lång eds z7, 0:20:4
Brytning iks z5, 0:20:08
Närkamp eds z5, 0:20:09
skott utanför eds z3, 0:20:11
skottyp utifrån eds z3, 0:20:11
Utkast iks z2, 0:20:14
passning farlig iks z6, 0:20:40
skott räddning iks z8, 0:20:44
friställande iks z8, 0:20:44
inslag iks z7, 0:20:47
passning lång iks z5, 0:21:25
Utkast eds z8, 0:21:31
frislag eds z4, 0:21:57
passning lång eds z4, 0:22:4
rensning iks z2, 0:22:12
passning lång eds z6, 0:22:25
skott utanför eds z2, 0:22:28
skottyp inlägg eds z2, 0:22:28
Utkast iks z2, 0:22:29
Närkamp iks z6, 0:22:48
Brytning eds z8, 0:23:06
hörna iks z9, 0:23:08
skott täckt iks z8, 0:23:38
skott fast iks z8, 0:23:38
Närkamp eds z7, 0:23:46
kontring eds z4, 0:23:50
Närkamp iks z4, 0:23:54
Närkamp eds z4, 0:24:02
passning lång eds z6, 0:24:13
Brytning iks z3, 0:24:15
bolltapp passförsök iks z3, 0:24:20
Närkamp eds z3, 0:24:22
inslag eds z3, 0:24:30
Passning Straffområde eds z3, 0:24:43
rensning iks z2, 0:24:45
passning lång eds z4, 0:25:6
skott räddning eds z2, 0:25:11
skottyp inlägg eds z2, 0:25:11
Utkast iks z2, 0:25:14
skott räddning iks z7, 0:25:27
skottyp utifrån iks z7, 0:25:27
Utkast eds z8, 0:25:28
passning lång eds z4, 0:25:57
Brytning iks z3, 0:26:02
Passning Straffområde iks z9, 0:26:17
hörna iks z9, 0:26:18
skott täckt iks z8, 0:26:46
skott fast iks z8, 0:26:46
mål hörnmål iks z8, 0:26:51
skottyp retur iks z8, 0:26:51
avslag eds z5, 0:27:22
skott utanför eds z2, 0:28:35
skottyp utifrån eds z2, 0:28:35
Utkast iks z2, 0:28:36
passning lång iks z5, 0:28:47
frislag eds z8, 0:28:53
Närkamp eds z6, 0:29:03
bolltapp passförsök eds z4, 0:29:18
Utkast iks z2, 0:29:19
Närkamp iks z9, 0:29:45
frislag eds z9, 0:29:54
passning lång eds z6, 0:30:18
frislag iks z2, 0:30:27
Passning Straffområde iks z7, 0:30:48
skott räddning iks z8, 0:30:49
skottyp inlägg iks z8, 0:30:49
mål spelmål iks z8, 0:30:51
skottyp retur iks z8, 0:30:52
avslag eds z5, 0:31:25
frislag eds z4, 0:31:45
passning lång eds z4, 0:31:54
Utkast iks z2, 0:31:56
Närkamp eds z7, 0:32:13
Närkamp iks z7, 0:32:15
Närkamp eds z7, 0:32:20
Utkast eds z8, 0:32:22
passning lång eds z4, 0:33:0
Närkamp eds z2, 0:33:02
rensning iks z2, 0:33:07
Närkamp eds z3, 0:33:16
Passning Straffområde eds z1, 0:33:27
skott täckt eds z2, 0:33:30
skottyp inlägg eds z2, 0:33:30
skott täckt eds z2, 0:33:35
skottyp utifrån eds z2, 0:33:35
boll iks z2, 0:33:35
Passning Straffområde iks z8, 0:33:40
skott täckt iks z8, 0:33:50
skottyp utifrån iks z8, 0:33:50
frislag eds z8, 0:33:55
Närkamp iks z4, 0:34:11
Närkamp eds z4, 0:34:14
frislag eds z4, 0:34:20
Passning Straffområde eds z3, 0:34:32
Brytning iks z2, 0:34:36
frislag iks z4, 0:34:40
Passning Straffområde iks z5, 0:35:18
rensning eds z8, 0:35:22
Närkamp iks z9, 0:35:25
Utkast eds z8, 0:35:29
Passning Straffområde eds z6, 0:35:44
rensning iks z2, 0:35:48
Närkamp iks z4, 0:36:00
Närkamp iks z5, 0:36:08
skott räddning iks z6, 0:36:22
skottyp utifrån iks z6, 0:36:22
hörn iks z9, 0:36:24
skott utanför iks z8, 0:36:50
skott fast iks z8, 0:36:50
timeoutz, 0:36:55
utkast eds z8, 0:38:03
inslag iks z1, 0:38:20
passning farlig iks z8, 0:39:00
skott utanför iks z8, 0:39:02
skottyp centralt iks z8, 0:39:02
Utkast eds z8, 0:39:05
frislag eds z2, 0:39:21
Passning Straffområde eds z2, 0:39:45
Närkamp iks z2, 0:39:50
kontring iks z6, 0:39:52
Närkamp eds z7, 0:40:02
Utkast eds z8, 0:40:03
Närkamp iks z6, 0:40:15
skott räddning iks z8, 0:40:24
skottyp utifrån iks z8, 0:40:24
rensning eds z8, 0:40:24
Passning Straffområde iks z9, 0:40:50
Brytning eds z8, 0:40:51
bolltapp passförsök eds z9, 0:40:55
passning lång iks z4, 0:41:05
offside iks z8, 0:41:07
Passning Straffområde eds z3, 0:41:25
Utkast iks z2, 0:41:29
passning lång iks z5, 0:42:13
Brytning eds z8, 0:42:18
bolltapp passförsök eds z6, 0:42:21
frislag iks z7, 0:43:06
Närkamp eds z7, 0:43:20
Närkamp iks z5, 0:43:27
passning lång iks z5, 0:43:35
Närkamp eds z8, 0:43:39
utkast eds z8, 0:43:40
passning lång eds z8, 0:43:44
Brytning iks z5, 0:43:48
passning farlig iks z8, 0:43:59
offside iks z8, 0:44:00
frislag eds z3, 0:44:34
utvisning 10 iks z3, 0:44:35
Passning Straffområde eds z5, 0:45:09
offside eds z2, 0:45:10
passning lång iks z1, 0:45:22
Brytning eds z5, 0:45:25
frislag eds z5, 0:45:26
Närkamp iks z3, 0:45:37
kontring iks z3, 0:45:38
Passning Straffområde iks z9, 0:45:48
Utkast eds z8, 0:45:53
stop, 0:46:03
