event,time
passning farlig iks z4, 0:22
skott täckt iks z8, 0:22:02
skottyp centralt iks z8, 0:22:02
hörna iks z9, 0:22:02
mål hörnmål iks z8, 0:22:35
skottyp fast iks z8, 0:22:35
avslag mot z5, 0:23:05
passning lång mot z7, 0:23:13
Brytning iks z4, 0:23:18
Bolltapp tappad iks z9, 0:23:54
Passning straffområde mot z3, 0:24:04
rensning iks z2, 0:24:05
frislag mot z1, 0:24:20
skott utanför mot z5, 0:24:40
skottyp utifrån mot z5, 0:24:40
Utkast iks z2, 0:24:45
passning lång iks z5, 0:25:08
skott räddning iks z8, 0:25:14
friställande iks z8, 0:25:14
frislag mot z8, 0:26:35
passning lång mot z8, 0:26:36
Brytning iks z2, 0:26:46
närkamp iks z1, 0:26:58
Passning straffområde iks z7, 0:27:24
utvisning 10 mot z7, 0:27:25
Närkamp mot z9, 0:28:30
Brytning iks z6, 0:28:32
Passning straffområde iks z5, 0:28:55
utkast mot z8, 0:28:58
passning lång mot z8, 0:29:04
närkamp iks z4, 0:29:09
frislag iks z6, 0:29:35
Bolltapp passförsök iks z6, 0:29:47
Bolltapp passförsök mot z6, 0:29:50
Närkamp iks z5, 0:30:07
Passning straffområde iks z4, 0:30:30
skott täckt iks z8, 0:30:40
skottyp inlägg iks z8, 0:30:40
Passning straffområde iks z6, 0:30:49
hörna iks z9, 0:30:55
skott utanför iks z8, 0:30:55
skottyp fast iks z8, 0:31:28
Utkast mot z8, 0:31:30
passning lång mot z4, 0:31:41
närkamp iks z1, 0:31:50
frislag iks z6, 0:32:01
Brytning mot z8, 0:32:18
rensning mot z8, 0:32:20
40 iks z5, 0:32:40
passning farlig iks z8, 0:33:03
skott täckt iks z8, 0:33:04
skottyp centralt iks z8, 0:33:04
boll mot z7, 0:33:05
närkamp iks z7, 0:33:15
frislag iks z9, 0:33:22
brytning mot z7, 0:34:18
närkamp mot z4, 0:34:22
närkamp iks z4, 0:34:24
passning lång iks z5, 0:34:38
offside iks z8, 0:34:40
närkamp iks z6, 0:35:43
offside iks z6, 0:36:01
brytning iks z4, 0:36:21
Bolltapp passförsök iks z5, 0:36:41
Passning straffområde mot z3, 0:36:54
brytning iks z2, 0:36:55
närkamp mot z7, 0:37:28
Passning straffområde mot z3, 0:37:46
skott täckt mot z2, 0:37:47
skottyp inlägg mot z2, 0:37:47
rensning iks z2, 0:37:49
Passning straffområde mot z5, 0:37:56
brytning iks z2, 0:37:58
närkamp mot z3, 0:38:00
närkamp mot z2, 0:38:05
frislag mot z2, 0:38:07
mål spelmål mot z2, 0:38:22
skottyp utifrån mot z2, 0:38:22
avslag iks z5, 0:39:04
brytning mot z5, 0:39:15
Passning straffområde mot z3, 0:39:26
mål spelmål mot z2, 0:39:28
skottyp inlägg mot z2, 0:39:28
avslag iks z5, 0:40:05
Bolltapp tappad iks z5, 0:40:30
närkamp iks z2, 0:40:40
Passning straffområde iks z8, 0:40:59
Utkast mot z8, 0:41:00
närkamp mot z5, 0:41:12
närkamp mot z6, 0:41:29
utvisning 10 iks z3, 0:41:34
frislag mot z3, 0:41:34
Passning straffområde mot z1, 0:42:30
rensning iks z2, 0:42:32
Passning straffområde mot z3, 0:42:55
skott täckt mot z2, 0:42:57
skottyp inlägg mot z2, 0:42:57
Passning straffområde iks z4, 0:44:14
Utkast mot z8, 0:44:19
Passning straffområde mot z1, 0:44:33
Utkast iks z2, 0:44:35
40 iks z5, 0:45:00
Passning straffområde iks z9, 0:45:18
skott täckt iks z8, 0:45:21
skottyp inlägg iks z8, 0:45:21
rensning mot z8, 0:45:26
Passning straffområde iks z7, 0:45:53
inslag mot z9, 0:46:00
passning lång mot z9, 0:46:06
Brytning mot z5, 0:46:14
närkamp iks z1, 0:46:20
frislag iks z1, 0:46:22
stop, 0:46:30

