event,time
Närkamp iks z5, 0:33:08
passning lång iks z9, 0:33:19
Brytning eds z5, 0:33:24
Närkamp iks z6, 0:33:27
Närkamp eds z6, 0:33:31
skott täckt eds z8, 0:33:39
skottyp utifrån eds z8, 0:33:39
hörna eds z7, 0:33:40
skott räddning eds z8, 0:34:05
fast eds z8, 0:34:05
skott räddning eds z8, 0:34:10
skottyp retur eds z8, 0:34:10
rensning iks z7, 0:34:12
inslag eds z4, 0:34:25
Passning straffområde eds z4, 0:34:25
skott utanför eds z8, 0:34:33
skottyp utifrån eds z8, 0:34:33
Utkast iks z8, 0:34:36
skott räddning iks z2, 0:34:47
skottyp utifrån iks z2, 0:34:47
boll eds z2, 0:34:49
skott täckt eds z8, 0:34:59
skottyp utifrån eds z8, 0:34:59
hörna eds z9, 0:34:59
skott täckt eds z8, 0:35:35
fast eds z8, 0:35:35
rensning iks z8, 0:35:38
passning straffområde eds z4, 0:35:42
Brytning iks z8, 0:35:48
Utkast iks z8, 0:35:48
Närkamp eds z6, 0:36:07
Närkamp iks z6, 0:36:13
Utkast iks z8, 0:36:20
passning lång iks z8, 0:36:24
Utkast eds z2, 0:36:37
frislag eds z4, 0:36:43
Passning straffområde eds z4, 0:37:00
Brytning iks z8, 0:37:08
rensning iks z8, 0:37:09
Passning straffområde eds z7, 0:37:15
skott täckt eds z8, 0:37:21
skottyp utifrån eds z8, 0:37:21
boll iks z8, 0:37:23
Brytning eds z6, 0:37:26
frislag eds z6, 0:37:29
Passning straffområde eds z6, 0:37:35
frislag iks z8, 0:37:42
passning lång iks z8, 0:38:02
Brytning eds z5, 0:38:09
passning lång eds z5, 0:38:11
Passning straffområde eds z9, 0:38:20
rensning iks z8, 0:38:22
inslag eds z9, 0:38:30
Passning straffområde eds z9, 0:38:30
Brytning iks z8, 0:38:44
rensning iks z8, 0:38:45
inslag eds z9, 0:38:46
passning straffområde eds z9, 0:38:59
Utkast iks z8, 0:39:07
passning lång iks z7, 0:39:17
inslag eds z1, 0:39:20
passning lång eds z1, 0:39:30
Utkast iks z8, 0:39:40
Närkamp eds z7, 0:39:48
frislag eds z5, 0:39:50
Passning straffområde eds z5, 0:39:55
mål spelmål eds z8, 0:39:58
inlägg eds z8, 0:39:58
avslag iks z5, 0:40:27
passning lång iks z9, 0:40:31
Brytning eds z2, 0:40:36
Närkamp eds z3, 0:40:38
Passning straffområde eds z4, 0:40:52
Brytning iks z8, 0:40:55
Kontring iks z6, 0:40:59
Utkast eds z2, 0:41:07
frislag eds z4, 0:41:17
Passning straffområde eds z4, 0:41:29
skott täckt eds z8, 0:41:34
inlägg eds z8, 0:41:34
offside eds z8, 0:41:36
passning lång iks z8, 0:41:48
Brytning eds z3, 0:41:56
passning lång eds z4, 0:42:5
Utkast iks z8, 0:42:11
passning lång iks z8, 0:42:09
Brytning eds z2, 0:42:28
rensning eds z2, 0:42:30
frislag iks z4, 0:42:32
Passning straffområde iks z4, 0:42:45
Brytning eds z2, 0:42:47
passning lång eds z4, 0:42:52
mål spelmål eds z8, 0:42:56
skottyp utifrån eds z8, 0:42:56
avslag iks z5, 0:43:17
passning lång iks z5, 0:43:22
Brytning eds z2, 0:43:25
Utkast eds z2, 0:43:27
frislag eds z4, 0:43:34
passning lång eds z4, 0:43:42
skott utanför eds z8, 0:43:49
skottyp utifrån eds z8, 0:43:49
Utkast iks z8, 0:43:58
inslag eds z4, 0:44:05
Passning straffområde eds z4, 0:44:15
Passning straffområde eds z7, 0:44:20
rensning iks z8, 0:44:26
Passning straffområde eds z7, 0:44:28
skott utanför eds z8, 0:44:34
skottyp utifrån eds z8, 0:44:34
Utkast iks z8, 0:44:36
passning lång iks z7, 0:44:52
offside iks z1, 0:44:53
passning lång eds z3, 0:45:05
rensning iks z8, 0:45:13
Passning straffområde eds z6, 0:45:24
Utkast iks z8, 0:45:29
passning lång iks z8, 0:45:41
Närkamp iks z2, 0:45:52
inslag iks z6, 0:46:00
passning straffområde iks z6, 0:46:05
Brytning eds z2, 0:46:11
Närkamp iks z5, 0:46:18
passning lång iks z8, 0:46:32
Brytning eds z3, 0:46:37
passning straffområde eds z6, 0:46:42
frislag iks z7, 0:46:48
passning lång iks z7, 0:46:53
stop, 0:47:00
