event,time
Boll IKS Z8,46:20
Frislag IKS Z2,46:30
Skott utanfÖr Z2,46:50
skottyp fast Z2,46:50
Utkast RÄT z2,46:58
Passning straffomrÅde RÄT Z9,47:10
Utkast IKS Z8,47:15
Utkast RÄT z2,47:25
Boll IKS z6,47:25
Passning lÅng IKS Z9,47:40
Boll RÄT z6,47:42
Bolltapp passfÖrsÖk RÄT z6,47:48
NÄrkamp IKS Z3,48:00
Frislag IKS Z3,48:05
NÄrkamp IKS Z4,48:23
NÄrkamp IKS z1,48:33
stop,48:33
