event,time
passning lång iks z4,70:56
rensning gri z3,71:06
inslag gri z6,71:12
passning lång gri z6,71:22
boll iks,71:29
boll gri,71:45
närkamp gri z4,71:54
boll iks,72:00
närkamp iks z4,72:20
frislag iks z4,72:26
passning lång iks z4,72:38
skott utanför iks z2,72:48
skottyp utifrån iks z2,72:48
boll gri,72:48
brytning iks z8,73:02
brytning gri z3,73:18
inslag iks z3,73:23
boll gri,73:36
passning lång gri z4,73:51
skott räddning gri z9,73:56
skottyp utifrån gri z9,73:56
boll iks,73:56
frislag iks z6,74:12
passning lång iks z4,74:29
boll gri,74:45
närkamp gri z4,75:04
passning lång gri z4,75:14
skott räddning gri z8,75:22
skottyp dribbling gri z8g,75:22
boll iks,75:22
rensning iks z8,75:23
inslag gri z7,75:24
passning lång gri z7,75:34
boll iks,75:42
brytning gri z6,75:56
rensning iks z8,76:12
inslag gri z4,76:12
passning lång gri z4,76:22
boll iks,76:32
bolltapp passförsök iks z4,76:41
brytning iks z8,76:46
inslag gri z1,77:11
passning lång gri z1,77:13
boll iks,77:19
frislag iks z6,77:42
passning lång iks z6,77:56
frislag gri z1,78:07
passning lång gri z1,78:16
boll iks,78:25
inslag iks z6,78:30
passning lång iks z6,78:38
boll gri,78:44
passning lång gri z6,78:52
boll iks,78:55
boll gri,79:08
närkamp iks z9,79:24
närkamp gri z4,79:49
närkamp gri z4,79:59
inslag gri z4,80:00
passning lång gri z4,80:10
inslag gri z9,80:37
passning lång gri z9,80:50
rensning iks z8,80:57
inslag gri z6,81:00
passning lång gri z6,81:09
boll iks,81:13
bolltapp passförsök iks z5,81:21
passning lång gri z6,81:27
boll iks,81:46
inslag gri z7,81:58
passning lång gri z7,82:05
rensning iks z9,82:15
inslag gri z6,82:16
passning lång gri z6,82:31
boll iks,82:45
bolltapp passförsök iks z5,83:15
närkamp gri z4,83:19
frislag gri z4,83:22
passning lång gri z4,83:28
brytning iks z8,83:30
närkamp gri z6,83:34
frislag gri z9,83:45
passning lång gri z9,83:50
närkamp iks z2,84:12
boll gri,84:25
närkamp iks z9,84:36
frislag iks z6,84:43
passning lång iks z6,85:00
boll gri,85:05
passning lång gri z5,85:06
hörna gri z7,85:14
mål hörnmål gri z8,85:45
skottyp fast gri z8,85:45
avslag iks,86:07
passning lång iks z4,86:12
boll gri,86:17
hörna iks z3,86:25
skott täckt iks z2,86:46
skottyp fast iks z2,86:46
boll gri,86:46
frislag gri z9,87:07
passning lång gri z9,87:19
hörna gri z7,87:24
skott täckt gri z8,88:00
skottyp fast gri z8,88:00
boll iks,88:00
brytning gri z5,88:12
passning lång gri z4,88:16
boll iks,88:18
hörna iks z3,88:30
skott täckt iks z2,89:00
skottyp fast iks z2,89:00
boll gri,89:00
brytning iks z5,89:09
närkamp gri z2,89:20
brytning iks z8,89:28
passning lång iks z7,89:30
boll gri,89:34
frislag gri z7,89:50
boll iks,90:14
boll gri,90:28
passning lång gri z2,91:02
skott täckt gri z9,91:09
skottyp utifrån gri z9,91:09
hörna gri z7,91:09
skott täckt gri z8,91:39
skottyp fast gri z8,91:39
boll gri ,91:39
inslag gri z7,91:51
passning lång gri z7,92:00
stop,92:10
