event,time
Bolltapp passförsök Z5 Iks,0:12:48 
Skott utanför villa z3,0:12:53 
Skottyp utifrån villa z3,0:12:53
Utkast Iks Z2,0:12:57 
passning strafområde iks z8,0:13:18 
Skott täckt Iks Z8,0:13:20 
Skottyp central Iks Z8,0:13:20 
Boll villa Z8,0:13:20
Skott täckt villa Z2,0:13:50 
Skottyp utifrån villa Z2,0:13:50 
Hörna villa Z1,0:13:52 
Skott täckt villa Z2,0:14:32 
Skottyp fast villa Z2,0:14:32
Frislag Iks Z2,0:15:30 
Passning lång Iks Z4,0:15:44 
Brytning villa Z7,0:15:45 
passning straffområde villa  Z3,0:15:52 
Skott räddning villa Z2,0:15:54 
Skottyp central villa Z2,0:15:54 
Boll Iks Z2,0:15:54
Bolltapp passförsök Iks Z6,0:16:07 
Skott räddning villa Z2,0:16:16 
skottyp utifrån villa Z2,0:16:16
Utkast Iks Z2,0:16:18 
Skott utanför Iks z8,0:16:52 
Utkast villa z8,0:16:53 
Närkamp villa Z5,0:17:05 
Närkamp Iks Z3,0:17:16 
Bolltapp passförsök Iks Z9,0:17:41 
Närkamp villa z5,0:17:48 
Skott täckt villa Z2,0:18:15 
Typ dribbling villa Z2,0:18:15
Hörna villa Z1,0:18:20 
Skott täckt villa Z2,0:18:55 
Skottyp fast villa Z2,0:18:55
Rensning Iks Z2,0:18:56
Skott täckt villa Z3,0:19:10 
skottyp inlägg villa Z3,0:19:10
Hörna villa Z3,0:19:15 
Mål hörnmål villa Z2,0:19:54 
skottyp fast villa Z2,0:19:54
Avslag Iks 5,0:20:20 
Närkamp Iks Z2,0:20:36 
Frislag Iks Z3,0:20:51 
Skott täckt Iks Z7,0:21:34 
skottyp inlägg Iks Z7,0:21:34
Boll villa Z7,0:21:35
Mål spelmål villa Z2,0:21:45 
Typ dribbling villa Z2,0:21:45
Avslag Iks Z5,0:22:20 
Närkamp Iks Z6,0:22:42 
Bolltapp passförsök Iks Z5,0:22:50 
Skott räddning Iks Z2,0:23:03 
skottyp utifrån Iks Z2,0:23:03 
Frislag Iks Z5,0:23:13 
Passning lång Iks Z5,0:23:28 
Boll villa Z8,0:23:28
passning straffområde vill z2,0:23:36
Skott räddning villa Z2,0:23:38 
skottyp friläge villa Z2,0:23:38
Hörna villa Z3,0:23:40
Skott täckt villa Z2,0:24:19 
skottyp fast villa Z2,0:24:19 
Utkast Iks Z2,0:24:20 
Frislag Iks Z6,0:24:28 
Skott täckt Iks Z8,0:25:00 
skottyp utifrån Iks Z8,0:25:00 
Hörna Iks Z9,0:25:30 
Skott utanför Z8,0:25:52 
skottyp fast Z8,0:25:52 
Utkast villa Z8,0:25:55 
närkamp Iks Z2,0:25:59 
Frislag Iks z6,0:26:45 
Närkamp villa z7,0:27:000 
Närkamp villa Z2,0:27:15 
Skott räddning villa Z2,0:27:25 
Skottyp centralt villa Z2,0:27:25
Utkast Iks Z2,0:27:41 
Passning lång Iks Z5,0:27:39 
Utkast villa Z8,0:27:45 
Brytning Iks Z2,0:28:00 
Bolltapp tappad Iks Z8,0:28:35 
Mål spelmål villa Z2,0:28:44 
skottyp utifrån villa Z2,0:28:44
Avslag Iks Z5,0:29:25 
närkamp iks z3, 0:29:31 
Passning lång Iks Z5,0:29:51 
Utkast villa Z8,0:29:53 
Skott utanför villa Z3,0:30:06 
skottyp utifrån villa Z3,0:30:06 
Utkast Iks Z2,0:30:12 
Passning lång Iks Z5,0:30:32 
Skott täckt Iks Z7,0:30:37 
skottyp utifrån Iks Z7,0:30:37
Hörna Iks Z7,0:30:38 
Skott Utanför Iks Z8,0:31:08 
skottyp fast Iks Z8,0:31:08 
Utkast villa z8,0:31:13 
Skott utanför villa z3,0:31:54
skottyp utifrån villa z3,0:31:54
Utkast Iks Z2,0:31:57 
Passning lång Iks z5,0:32:07 
brytning villa z8,0:32:08 
Brytning Iks Z2,0:32:20 
Brytning villa z8,0:32:30 
Passförsök villa Z4,0:25 32:55 
Skott utanför Iks Z7,0:33:18 
skottyp utifrån Iks Z7,0:33:18 
Utkast villa z2,0:33:20
Inslag Iks Z3,0:34:12 
passning lång Iks Z5,0:34:13 
Brytning villa Z7,0:34:15 
Närkamp Iks z2,0:34:28 
Rensning Iks Z2,0:34:30 
Inslag villa Z3,0:34:31 
Utkast Iks Z2,0:34:57 
Skott utanför iks Z7,0:35:13 
skottyp utifrån iks Z7,0:35:13 
Utkast villa z8,0:35:16
Skott Räddning villa Z2,0:35:38 
skottyp inspel villa Z2,0:35:38 
Utkast Iks Z2,0:35:39 
Skott utanför Iks Z8,0:36:21 
skottyp central Iks Z8,0:36:21 
Utkast villa Z8,0:36:24
Mål spelmål villa Z2,0:36:55 
skottyp utifrån villa Z2,0:36:55
Avslag Iks Z5,0:37:35 
Närkamp Iks Z6,0:37:50 
Närkamp Iks z3,0:38:25 
Skott täckt Iks Z9,0:38:45 
skottyp inlägg Iks Z9,0:38:45
Boll villa Z9,0:38:50
Frislag Iks Z6,0:38:59 
Bolltapp passförsök Iks Z8,0:39:27 
Skott täckt Iks Z2,0:39:41 
skottyp inlägg Iks Z2,0:39:41
Boll Iks Z2,0:39:41
Närkamp villa Z3,0:40:10 
Hörna villa Z3,0:40:30 
Skott täckt villa z2,0:40:51 
skottyp fast villa z2,0:40:51
Utanför villa Z2,0:40:51 
Typ retur villa Z2,0:40:51
Utkast Iks Z2,0:40:59 
Hörna Iks Z9,0:41:15 
Skott täckt Z8,0:41:45 
skottyp fast Z8,0:41:45
Utkast villa z8,0:41:45
Utkast Iks Z2,0:43:09 
Passning lång Iks Z4,0:43:15 
Offside Iks Z7 0:43:17
Närkamp villa z5,0:43:37 
Närkamp Iks Z9,0:43:48 
Närkamp villa 8,0:43:55 
Närkamp Iks Z2,0:44:03 
Frislag villa Z7,0:44:22 
Skott täckt villa Z2,0:44:40 
skottyp utifrån villa Z2,0:44:40
Boll iks Z2,0:44:41
Utkast villa Z8,0:44:48 
Skott täckt Villa z1,0:45:10 
skottyp utifrån Villa z1,0:45:10 
Hörna villa Z1,0:45:12 
Skott täckt villa Z2,0:45:35 
skottyp fast villa Z2,0:45:35
Boll Iks Z2,0:45:37
Kontring Iks Z2,0:45:38
Närkamp villa Z7,0:45:45 
Närkamp Iks Z4,0:46:10 
Närkamp villa z8,0:46:25 
PAssning straffområde Villa Z2,0:46:36
Skott täckt Villa Z2,0:46:39 
skottyp central Villa Z2,0:46:39
Hörna villa Z3,0:46:41
stop,0:47:00
