event,time
skottyp fast iks z2, 0:28:46
avslag vet z5, 0:29:20
Brytning iks z5, 0:29:55
Passning straffområde iks z1, 0:29:59
Brytning vet z2, 0:30:02
Bolltapp tappad vet z5, 0:30:25
skott räddning iks z2, 0:30:33
skottyp utifrån iks z2, 0:30:33
skott täckt iks z2, 0:30:35
skottyp retur iks z2, 0:30:35
skott täckt iks z2, 0:30:45
skottyp centralt iks z2, 0:30:45
Boll vet z2, 0:30:46
Närkamp iks z6, 0:30:51
frislag iks z3, 0:31:00
offside iks z3, 0:32:07
skott utanför vet z8, 0:32:28
skottyp utifrån vet z8, 0:32:28
Utkast iks z8, 0:32:29
inslag iks z3, 0:32:57
Närkamp vet z4, 0:33:16
Utkast iks z8, 0:33:38
Utkast vet z2, 0:33:55
Passning straffområde vet z9, 0:34:18
Brytning iks z8, 0:34:20
Utkast iks z8, 0:34:21
Passning straffområde iks z1, 0:34:41
Brytning vet z2, 0:34:44
rensning vet z2, 0:34:46
Närkamp vet z3, 0:34:49
hörna vet z9, 0:35:00
skott utanför vet z8, 0:35:29
skottyp fast vet z8, 0:35:29
Utkast iks z8, 0:35:32
Närkamp iks z6, 0:36:05
rensning iks z6, 0:36:08
Utkast vet z2, 0:36:17
Brytning iks z8, 0:36:29
passning lång iks z5, 0:36:39
Utkast vet z2, 0:36:40
skott räddning vet z9, 0:36:55
skottyp utifrån vet z9, 0:36:55
hörna vet z9, 0:36:57
skott täckt vet z8, 0:37:26
skottyp fast vet z8, 0:37:26
Utkast iks z8, 0:37:29
Närkamp vet z4, 0:37:52
Närkamp iks z4, 0:38:01
Bolltapp tappad vet z5, 0:38:11
Brytning iks z7, 0:38:34
Brytning vet z6, 0:38:49
Närkamp iks z6, 0:38:53
passning lång iks z6, 0:39:08
Brytning vet z2, 0:39:10
Utkast vet z2, 0:39:16
Utkast iks z8, 0:39:46
Passning straffområde iks z1, 0:40:15
Brytning vet z2, 0:40:16
Utkast vet z2, 0:40:17
frislag vet z9, 0:40:33
Passning straffområde vet z9, 0:40:47
skott utanför vet z7, 0:40:52
skottyp utifrån vet z7, 0:40:52
Utkast iks z8, 0:40:53
Passning straffområde iks z3, 0:41:14
Brytning iks z3, 0:41:15
hörna iks z3, 0:41:16
skott täckt iks z2, 0:41:46
skottyp fast iks z2, 0:41:46
rensning vet z2, 0:41:50
boll vet z1, 0:41:51
frislag vet z1, 0:41:58
passning lång vet z1, 0:42:51
närkamp iks z9, 0:42:56
Passning straffområde iks z3, 0:43:12
rensning vet z2, 0:43:15
Passning straffområde iks z1, 0:43:36
rensning vet z1, 0:43:39
Brytning iks z4, 0:43:45
närkamp vet z4, 0:43:46
frislag vet z7, 0:43:53
passning lång vet z6, 0:44:22
inslag iks z7, 0:44:25
Passning straffområde iks z1, 0:44:40
Utkast vet z2, 0:44:46
närkamp vet z8, 0:44:59
stop, 0:45:05
