time,team,event,subevent,zone,player
0:46:59,iks,närkamp,0,z2,61
0:47:01,iks,utkast,0,z2,13
0:47:15,iks,frislag,0,z2,0
0:47:23,iks,passning,lång,z5,97
0:47:30,fri,rensning,0,z8,0
0:47:33,iks,inslag,0,z4,0
0:47:46,iks,inslag,0,z4,0
0:48:03,iks,passning,lång,z5,12
0:48:06,iks,skott,utanför,z8,39
0:48:07,iks,skottyp,centralt,z8,39
0:48:12,fri,utkast,0,z8,0
0:48:15,fri,närkamp,0,z7,0
0:48:22,fri,frislag,0,z5,0
0:48:23,iks,utvisning,10a,z5,97
0:48:52,fri,passning,lång,z7,0
0:49:00,iks,utkast,0,z2,13
0:49:15,fri,rensning,0,z8,0
0:49:18,iks,passning,lång,z4,15
0:49:30,fri,utkast,0,z8,0
0:49:39,0,stop,0,0,0
